,accX,accY,accZ,gyroX,gyroY,gyroZ,accPCA,gyroPCA,side,gesture
3461,2214,3614,1037,354,348,17,8091,1460,1,0
7599,3439,1316,1438,365,740,1290,7119,6074,1,0
2550,1914,1962,1560,15,12,422,6407,7008,1,1
847,1005,412,1460,1044,732,752,691,9167,1,0
8885,4174,2385,2153,609,365,1699,9137,9421,1,1
5382,2379,224,778,188,506,1644,8344,9662,1,1
6982,4107,3451,1415,1414,745,1300,8867,1313,1,1
9746,654,3086,1544,202,0,19,856,2039,1,0
756,423,762,1744,768,640,101,3123,4299,1,1
2644,3120,9,134,565,7,992,9928,5061,1,1
4184,3635,126,1918,1231,20,37,7571,4192,1,1
6532,375,3446,1376,726,725,1021,2378,4309,1,0
6018,3861,1158,1508,968,1305,1002,8394,237,1,1
8142,3958,77,956,106,756,1716,8509,9080,1,1
5369,996,2019,1736,766,209,27,755,5457,1,0
4092,3449,3251,1378,482,5,1002,6411,5321,1,0
3418,3314,1721,1562,653,17,1870,6876,3935,1,0
9927,4330,3056,2277,316,435,1662,9528,8703,1,1
2061,711,769,2254,756,744,1384,1418,6536,1,0
549,2676,3882,1431,386,676,1826,9202,9525,1,0
2812,2264,2508,1556,233,252,228,8025,4116,1,1
8799,277,742,1769,30,27,8,3985,1005,1,1
2549,1718,70,1474,217,722,1013,5365,5500,1,1
6101,1514,5,1452,205,739,414,4146,5578,1,1
9795,1505,1473,1532,15,23,266,3410,5968,1,0
9926,4377,372,786,430,1183,1918,9684,6397,1,1
4315,3443,1619,2177,1120,839,1820,7385,9148,1,0
1259,861,2745,172,354,508,329,779,6405,1,0
7918,398,2166,1861,966,27,17,2921,5800,1,1
1024,1471,2022,1594,1067,143,286,3914,7364,1,1
752,2337,930,2001,296,266,1580,7994,8248,1,1
5344,746,2238,1659,1111,672,419,601,8427,1,0
3753,124,3155,1511,18,722,255,4119,5032,1,0
1951,3947,3110,544,720,1350,542,8273,1803,1,1
1511,1339,1829,981,188,522,1792,1943,4341,1,0
9904,2349,2185,1292,202,11,13,8261,1432,1,1
7023,788,3248,1520,478,519,554,14,7282,1,0
3662,290,2931,1362,21,737,8,3186,1060,1,0
5852,2208,2740,1603,44,438,1206,7804,4855,1,1
561,643,101,1789,983,525,666,1419,8726,1,1
4321,3618,2544,2210,30,142,1388,7439,6379,1,1
8876,2227,810,942,966,873,995,7712,854,1,1
6098,1330,2193,1291,1223,210,1535,3173,3844,1,0
1047,2049,2001,1398,573,448,984,7104,3107,1,1
2939,1351,2343,1577,479,18,1002,3279,5182,1,0
1808,3479,2430,1058,717,1018,1446,6691,7418,1,1
414,3839,905,1567,727,640,1078,8284,4424,1,1
1340,1381,2000,1873,2,2,27,3291,5100,1,1
6055,2970,3343,554,1297,1158,696,9719,9209,1,1
4633,274,2293,1889,12,1302,822,3666,9036,1,1
1469,2119,2336,1390,217,15,1008,7450,5073,1,1
8754,3656,1828,1075,17,732,15,8036,2177,1,0
2024,1149,271,1834,29,527,989,1550,548,1,1
1507,1538,1797,903,1341,780,206,3403,7497,1,0
2622,1573,943,1488,211,725,14,4141,899,1,0
8812,3924,2532,515,357,940,1331,8252,5029,1,1
1321,3290,284,1581,354,3,19,6169,1219,1,1
842,1134,154,2231,1008,1241,548,1368,4332,1,1
1146,1927,2808,1393,30,726,11,6721,1084,1,0
3624,4517,3174,7,214,262,544,10014,8296,1,1
4302,3357,533,1738,21,721,9,6565,1367,1,1
9733,601,3030,1563,30,11,985,1191,817,1,0
4610,1586,3678,1075,176,967,1053,5422,4075,1,0
9483,2257,696,1149,963,751,991,7831,1696,1,1
378,2752,4118,659,1228,41,458,9390,7424,1,0
8236,382,2693,1641,15,591,1636,2753,7766,1,0
1335,3427,474,1680,186,95,1524,6849,8093,1,1
1223,3978,52,1040,452,1120,1240,8581,7385,1,1
5484,309,405,1426,730,1062,981,3593,6666,1,1
2716,2791,4066,60,70,1099,1137,9490,4742,1,0
2952,1436,2119,1372,357,9,1012,3758,5509,1,1
1082,1530,508,1801,1226,20,209,3977,4910,1,1
6671,880,2043,1852,963,28,1294,45,1505,1,0
1811,3979,3837,363,207,1387,1538,8251,8385,1,0
5082,181,2575,1553,10,16,24,4002,3577,1,1
8140,4021,1036,2284,20,1064,1343,8859,6230,1,1
6661,772,106,1875,1108,930,999,671,1239,1,1
8482,2077,2611,1743,172,12,1004,7286,9299,1,1
565,975,260,1711,896,438,406,488,7443,1,0
9297,672,1667,1414,1270,1019,38,1999,6410,1,0
3673,755,3185,1675,360,1154,14,253,441,1,0
9828,1212,631,1686,355,20,264,1854,3740,1,0
7584,3534,1421,1576,11,3,981,7494,606,1,0
1212,1053,151,1659,26,724,264,1041,5429,1,0
1189,2323,1231,1585,1380,1063,416,7894,8511,1,1
4002,3539,3374,1580,208,31,266,6838,5411,1,0
898,1196,6,1608,212,1,1294,2010,5814,1,0
6476,994,107,1649,767,722,5,679,2175,1,0
4626,72,5,1785,802,1157,569,4976,8114,1,1
8918,3799,383,1743,22,442,0,8145,777,1,1
3454,2347,3556,1088,780,355,424,8446,7884,1,0
3609,4352,3266,333,619,769,1277,9538,8173,1,1
8787,260,757,1573,5,751,260,4055,5595,1,1
9700,414,2756,1746,15,204,991,2545,628,1,0
4075,3396,3192,1523,780,731,5,6210,2680,1,0
2332,1460,2463,1104,719,207,816,4113,7765,1,0
6149,625,984,2087,795,1351,290,1984,6351,1,0
6008,2974,1199,710,794,861,427,9675,7188,1,1
2595,1115,271,1958,994,166,151,1290,6314,1,0
1030,2615,1749,1647,1469,941,137,8721,4792,1,0
3774,284,3132,1656,4,940,1632,3239,7833,1,0
5874,849,449,1494,363,524,269,239,5343,1,0
4299,3315,577,1785,21,741,985,6385,665,1,1
6561,3206,2652,1528,2,27,28,5416,5297,1,1
5695,641,295,1866,785,23,259,1508,6901,1,1
2514,1960,2474,1282,357,31,6,6812,366,1,1
4301,3198,462,1599,214,20,994,5777,2527,1,1
5650,347,305,1847,21,204,16,3447,2465,1,1
2917,1176,2398,1575,19,738,1302,2071,5823,1,0
2992,1073,1974,1604,355,25,4,1253,569,1,0
6522,454,924,1584,209,3,3,2961,343,1,0
1515,1745,1552,491,679,711,1619,5148,9206,1,0
216,954,359,940,641,14,521,550,7447,1,0
9235,1809,3958,952,568,9,30,6725,666,1,0
9083,4506,385,37,478,520,7,10004,431,1,1
5354,1209,2050,1625,204,724,981,2146,669,1,0
8519,2450,2048,1228,208,347,1289,8525,5115,1,1
6041,2133,1894,2348,1193,217,277,5561,7435,1,0
893,1237,12,1711,694,452,1527,2259,8528,1,1
1490,2123,2421,1469,218,3,1631,7473,8361,1,1
3003,1924,48,1564,25,1064,1768,6426,9084,1,1
1850,2820,228,486,51,572,204,9415,6163,1,1
1215,1174,62,1630,28,749,264,1840,5258,1,1
2899,192,3089,1816,571,488,1011,3846,599,1,0
2933,488,259,1173,1413,968,924,2311,9733,1,1
3658,278,2939,1399,766,1242,5,3292,1331,1,0
9704,445,2823,1583,368,25,981,2252,1875,1,0
9943,3181,3105,1762,41,643,257,5203,1938,1,0
9747,656,3044,1592,31,23,256,869,3727,1,0
1129,2121,2435,2300,859,1335,1430,7316,3293,1,1
2918,836,2460,1671,3,729,13,21,2595,1,0
9119,2021,2624,1716,1371,587,736,7035,9845,1,1
208,288,1790,1559,66,39,8,4649,5884,1,0
2795,628,1565,1468,16,12,6,2192,1369,1,0
798,1550,2001,1408,790,350,148,4420,4583,1,1
9127,1742,1525,1426,1178,1236,413,4840,8064,1,0
178,786,2729,1020,48,543,442,51,6579,1,0
5860,498,1050,2097,882,1243,354,2925,6613,1,0
7046,3563,2408,1421,1204,1103,1280,7145,8499,1,1
1174,1546,2479,1622,1110,1065,998,4511,1267,1,0
1831,2469,3405,927,773,741,1423,8696,5544,1,0
7937,193,2295,1554,17,730,255,4047,3893,1,1
7305,713,2899,1463,354,1161,1066,505,4106,1,0
198,1011,3482,2104,1244,1043,498,1291,8230,1,0
1097,2056,2060,1483,21,12,5,7125,944,1,1
548,1844,2780,1684,182,748,1927,6250,9935,1,0
4345,3493,2130,1732,24,721,997,6959,2143,1,1
4575,550,3389,926,729,596,414,1184,1152,1,0
2532,2159,1958,1774,24,28,1186,7503,4443,1,1
2815,616,2306,1914,786,585,726,1449,9248,1,0
3437,1124,2098,1669,1315,1071,547,1593,8940,1,0
9949,964,1691,968,12,735,904,134,9512,1,0
66,860,1903,1194,686,523,1290,44,7211,1,1
8712,3807,501,1658,25,350,993,8167,1171,1,1
616,1125,399,2461,838,888,1240,906,4252,1,0
1118,2716,820,1313,887,968,139,9165,4868,1,1
3401,3487,1437,1196,1183,1082,626,7296,8756,1,0
6639,3017,333,849,861,1135,1660,9763,8168,1,1
2572,1997,1791,932,784,744,1005,6129,974,1,0
622,1640,2183,1514,210,211,1001,5052,2936,1,1
787,382,383,1819,1053,440,590,3258,8615,1,1
1092,1965,2252,1231,17,596,1301,6786,5071,1,1
5351,1001,2038,1630,0,349,260,840,6078,1,0
1160,1902,2797,1439,28,750,1295,6581,5661,1,0
3999,3725,3311,1418,964,1071,1541,7569,6919,1,1
9714,453,2864,1575,752,685,989,2170,6095,1,0
7581,3650,1422,1273,9,18,1003,7809,1963,1,0
6502,134,1257,1311,479,1139,1532,5003,9328,1,0
2647,3115,1901,106,368,31,1,9916,1577,1,1
8481,1891,2430,1722,402,130,994,6366,4167,1,1
5151,931,117,1629,811,12,941,317,4465,1,1
2589,1010,1861,1517,75,735,1231,402,5005,1,0
1033,1832,1631,1704,653,747,1866,5227,3926,1,0
2598,1736,1164,2072,17,1291,86,4888,3969,1,0
9225,1759,3937,905,789,723,16,6505,5142,1,0
8491,1995,2724,1397,203,737,991,6975,1993,1,0
7034,890,3119,1606,19,721,18,527,2505,1,0
3617,4513,3397,14,645,1409,728,10010,6885,1,1
1425,1605,1934,1749,13,728,11,4654,1920,1,1
4081,3589,3098,1552,361,24,1012,7115,5557,1,1
2919,933,2510,1228,785,1059,25,669,5402,1,0
3819,3263,2875,1686,29,721,418,5698,6030,1,1
1871,2783,4167,192,132,41,548,9481,469,1,0
5515,388,519,1716,18,7,17,3241,2511,1,1
2888,967,2728,2361,226,1120,40,542,499,1,0
8963,3519,1274,1537,959,934,994,7402,1011,1,1
527,1040,1467,1650,608,346,1477,334,8600,1,0
4151,3562,3023,1554,206,19,262,7017,5130,1,1
220,895,2260,1955,203,526,266,181,5820,1,0
9762,457,1501,2265,968,250,246,3561,6208,1,0
4100,3311,2995,1813,207,23,6,5944,355,1,0
4277,3026,210,1569,241,364,870,9769,9168,1,1
6083,4382,3191,137,1327,664,17,9644,6435,1,1
2391,2364,3328,1121,27,216,261,8460,5439,1,0
6487,1032,110,1736,22,3,1007,924,3069,1,0
1983,688,681,2105,926,1374,14,1455,9317,1,0
8267,1134,3814,1125,206,2,256,2735,3449,1,0
1554,1911,246,1585,516,807,1888,6306,9959,1,1
6545,3231,2574,1560,0,215,17,5598,3494,1,1
9117,1854,1932,1515,573,216,415,6098,3062,1,1
4914,297,2690,1531,16,24,988,3298,363,1,0
5095,3256,2099,1684,26,728,994,5894,1944,1,1
4098,3674,2821,1641,19,10,1002,7504,2363,1,1
2881,1147,526,2228,695,399,1646,1323,8462,1,0
7890,65,2144,1543,18,30,8,4862,1657,1,1
1964,1109,2568,2111,124,646,882,1524,9300,1,0
3068,719,2178,1659,17,351,426,796,7240,1,0
8800,213,749,1723,17,937,17,4367,2136,1,1
57,1193,142,1141,965,873,704,2072,8662,1,1
9848,1222,427,1566,213,926,259,2031,3206,1,0
2984,1257,1982,1707,354,25,16,2432,1033,1,0
27,1036,184,1600,25,4,988,952,1017,1,1
8804,116,813,1771,23,747,997,4987,2287,1,1
2676,4468,3498,306,24,6,997,9948,2069,1,1
9902,2490,2040,1361,481,741,26,8634,892,1,1
7590,3650,1426,1444,8,16,260,7824,5752,1,0
9518,4025,322,1143,693,1344,1421,8762,8549,1,1
2580,1992,1766,891,763,720,7,6124,2224,1,0
6017,3947,1252,1181,364,952,539,8604,3152,1,1
5146,546,2447,1036,22,758,1428,1576,7649,1,0
648,4196,2527,1769,163,1252,1165,9172,6273,1,1
9878,2706,48,1695,44,697,39,9155,9023,1,1
7030,758,3137,1471,763,204,415,200,7052,1,0
434,4031,162,1876,693,260,1153,8804,4413,1,1
5639,523,183,1737,17,22,9,2221,1748,1,1
6072,1164,2531,762,132,27,933,2332,6978,1,0
1489,2005,2505,1278,361,17,986,7004,2202,1,1
2987,1163,1983,1627,13,4,23,1833,3289,1,0
812,4297,3223,545,532,1311,649,9368,4697,1,1
4065,3711,2861,1676,490,54,3,7621,667,1,1
9786,1946,1692,2014,58,214,401,5741,6336,1,0
1181,1134,508,2161,805,1293,259,1281,8871,1,0
9246,1683,4014,765,213,737,2,6237,858,1,0
2986,1225,2090,1628,9,21,2,2279,1275,1,0
63,162,1057,1528,914,1076,932,4776,4430,1,0
626,1371,2059,1568,215,209,1295,3330,5795,1,1
6134,477,1281,2132,727,1242,1250,3225,5011,1,0
4341,3367,2218,1644,21,28,30,6362,3758,1,1
6580,3763,1891,2517,1435,523,515,8727,9120,1,0
1462,2197,2464,1366,562,0,5,7754,2262,1,1
2887,2196,2354,2413,431,792,1733,7537,5013,1,1
418,577,2345,1434,857,2,1012,1536,7186,1,0
9749,694,3083,1573,11,11,6,586,1587,1,0
4275,2624,265,1381,781,3,259,8907,6763,1,1
2709,4359,805,1020,812,74,360,9610,9207,1,1
2357,1890,2046,1470,9,10,984,6320,396,1,1
7598,3664,1379,1544,13,3,990,7877,663,1,1
2639,3072,131,139,645,673,547,9854,6012,1,1
9481,2288,624,1208,13,18,9,7945,1915,1,1
2938,902,2191,1851,774,699,267,225,7606,1,0
5044,284,66,1935,964,931,1293,3750,1910,1,1
1979,2176,117,909,952,501,246,7643,6598,1,1
3803,30,3135,1596,29,724,997,4714,2375,1,0
4645,3357,2008,1784,483,684,414,6400,5434,1,1
7301,1209,3033,2076,1474,595,946,2412,4473,1,0
4169,172,1625,1253,5,29,1641,5042,7923,1,0
9832,1211,546,1548,749,449,259,1934,1324,1,0
2860,3092,398,227,22,11,15,9872,2138,1,1
6647,2809,498,1789,1472,760,213,9359,4998,1,1
4041,3723,3144,1323,0,213,257,7588,5875,1,1
2897,3329,3463,543,897,280,1214,5530,9017,1,0
849,2094,910,1421,966,944,868,7076,9439,1,1
5376,1174,1986,1738,7,29,984,1871,677,1,0
4582,964,3336,1440,780,357,649,1126,8842,1,0
2653,3116,1930,107,208,8,986,9917,1429,1,1
3503,2946,4153,104,1154,681,538,9741,8593,1,0
1541,1839,549,1499,5,726,1004,5871,2103,1,1
8888,287,2219,1556,147,320,1923,3514,4348,1,1
2031,1310,177,1665,777,3,8,2760,2960,1,1
813,4380,2943,776,435,1334,1523,9673,8678,1,1
7608,3633,1358,1392,30,21,8,7749,946,1,1
1079,2118,2030,1106,1004,188,560,7437,8227,1,1
8911,3953,248,1642,27,211,12,8548,1778,1,1
2705,4441,3230,479,1322,706,11,9912,7619,1,1
7611,3566,1696,1916,688,219,1917,7743,4022,1,0
1164,1771,2738,1439,139,736,9,5945,7972,1,0
1450,854,3147,475,1084,715,362,660,8083,1,0
6135,270,1464,2160,223,1347,1695,4573,8810,1,0
9784,1661,1770,1082,944,699,867,4162,9700,1,0
8171,3460,2137,2505,99,1322,1514,7269,8153,1,1
6649,2246,295,796,1227,1016,206,7881,4776,1,1
4056,3636,3111,1542,4,926,25,7292,3566,1,1
2999,893,25,1843,785,13,1423,74,5031,1,1
1231,4261,2349,1045,845,629,132,9334,4913,1,1
1514,1495,1865,1312,662,128,1361,2730,8174,1,0
1451,2130,2155,2446,1455,73,1278,7173,8952,1,1
6125,1434,357,1784,783,928,257,3459,6037,1,1
838,1874,2906,1455,6,735,1536,6482,7280,1,0
9938,3309,2738,1585,122,31,264,5956,5526,1,1
4640,3557,1904,1537,570,3,644,7232,6746,1,1
8525,2483,1984,1290,772,24,10,8608,3105,1,1
9286,1260,2221,1648,764,357,1725,2572,7997,1,0
5143,164,1969,2100,178,678,357,4473,4905,1,1
8143,3750,345,1422,690,1069,1827,7933,9418,1,1
588,1336,2249,1680,368,344,1004,3115,5064,1,0
2670,4450,3399,383,572,1238,1013,9923,7184,1,1
34,1076,165,1692,365,14,254,1173,2335,1,1
28,1018,132,1505,362,218,8,879,231,1,0
4609,337,3089,1271,233,1195,1063,2791,4213,1,0
6080,4408,3593,77,297,957,415,9755,9329,1,1
889,818,1317,2323,1291,1388,613,1136,9088,1,0
9912,2395,2279,1220,787,734,10,8410,3420,1,1
3514,3147,967,1649,572,7,982,5703,3346,1,1
8204,186,3077,1867,210,219,255,3900,3514,1,0
5389,2911,1913,302,46,638,1910,9617,4151,1,1
9486,2266,638,1184,488,16,8,7866,1465,1,1
8819,212,3134,704,928,173,973,3402,10001,1,0
8539,2504,2130,1042,6,736,987,8670,96,1,1
223,824,2141,2349,86,114,83,446,9296,1,0
8889,261,2397,1916,970,355,421,3707,8302,1,1
7013,69,1270,1571,209,22,24,5429,2468,1,0
6013,869,1049,1408,1222,1127,636,340,8184,1,0
8492,1916,2782,1387,212,723,3,6660,552,1,0
1209,965,146,1511,365,14,258,516,2780,1,1
421,716,69,1897,490,2,1006,1011,5817,1,1
8762,3898,465,444,269,1016,1110,8279,4251,1,1
1158,1832,2734,1447,15,745,1005,6232,2804,1,0
171,1529,3444,1335,1232,787,87,4858,4292,1,0
4883,496,2689,1725,211,211,990,2013,1767,1,0
8745,3815,1794,1133,777,1061,261,8420,6043,1,0
5684,475,395,1776,28,1,986,2648,936,1,1
1564,2258,3520,855,985,4,773,8237,9178,1,0
843,1735,2175,2036,770,11,4,5417,2286,1,1
8881,1014,607,1150,720,1138,75,767,8313,1,0
9962,942,1564,1391,4,935,262,246,5709,1,0
9122,2034,2320,1741,1063,990,710,7022,9100,1,1
1547,1554,746,1682,721,732,1024,4078,4315,1,0
2080,2454,3951,556,1166,744,741,8749,9192,1,0
3985,3735,2914,1568,9,10,266,7686,6025,1,1
8248,3458,43,2026,570,1380,1262,6930,4979,1,1
9971,1035,107,2021,282,451,1362,859,7371,1,0
3820,3188,3050,1523,20,732,1301,5200,5763,1,0
2646,3123,29,111,218,27,9,9936,204,1,1
5128,3430,2159,1598,20,11,12,6650,1877,1,1
6575,446,3883,249,1146,0,190,1110,6530,1,0
7042,758,3176,1559,360,728,982,211,1900,1,0
6103,1743,2034,1516,786,220,1297,5557,2427,1,1
4057,3787,2867,1471,24,18,931,7838,9616,1,1
558,516,2756,1548,1025,205,760,1818,9171,1,0
4634,411,2696,1212,808,1075,157,2430,4759,1,0
1436,34,3532,976,611,1428,1597,4330,9197,1,0
1869,2853,4036,587,607,942,1052,9562,4245,1,0
755,771,736,1772,960,444,151,907,4624,1,0
4050,3778,2846,1649,202,24,1002,7833,2828,1,1
7017,211,1123,1391,63,937,11,4472,6929,1,0
7342,588,121,1825,14,17,1008,1793,2751,1,1
1539,1659,628,1532,213,1,267,4815,5200,1,1
1211,1198,46,1653,18,723,417,1994,6710,1,1
9144,1465,1389,1397,18,27,983,3267,214,1,0
672,2469,2028,696,58,521,1161,8622,4746,1,1
3377,490,336,1717,783,748,1646,2497,7892,1,1
8805,30,776,1721,5,1236,1288,5433,3691,1,1
1464,2037,2328,1365,777,733,1000,7109,594,1,1
1192,2550,1127,1469,726,847,17,8659,5840,1,1
9737,629,3060,1517,15,24,996,1007,1375,1,0
1872,2382,4086,315,798,145,498,8694,7585,1,0
8159,448,956,1711,1490,520,163,3058,4886,1,0
8215,75,2788,1631,785,2,1000,4586,27,1,0
8798,271,792,1720,206,25,990,4030,1650,1,1
5027,1144,1144,1465,688,1240,1527,1256,8905,1,0
5687,556,57,1653,19,2,18,1933,2529,1,1
9494,2264,679,1189,21,1069,11,7848,1018,1,1
797,1834,13,1624,765,31,725,5970,8901,1,1
2829,459,2618,1276,31,942,414,2145,5548,1,0
8759,1645,1836,1239,275,669,1272,3892,4889,1,0
790,1684,258,1932,1229,519,123,5013,4594,1,1
2476,1946,2276,1407,366,13,1294,6643,6672,1,1
2570,2031,1787,890,562,11,1427,6334,7913,1,0
6551,26,2529,1644,19,0,30,4985,3671,1,1
8951,3337,1078,1854,8,348,8,6679,2315,1,1
8542,2701,2321,1295,783,1078,77,9173,9829,1,1
380,1824,3649,1187,909,193,714,6572,9094,1,0
8857,927,388,1700,363,519,264,184,3843,1,0
1292,2161,780,1162,968,1066,31,7448,6755,1,1
599,3643,3428,560,1236,743,255,7066,7716,1,0
4141,3555,2841,1667,206,15,4,7057,59,1,1
3395,559,2046,1674,206,17,1292,1831,5448,1,1
5507,334,565,1850,12,720,10,3611,1917,1,1
9792,1256,1400,1349,1227,1063,254,1782,7204,1,0
375,2171,4061,194,550,28,1054,8230,4238,1,0
1966,2735,2366,229,389,1070,1738,9280,4900,1,1
8872,2965,1339,1939,356,527,311,9630,6189,1,1
1471,2137,2378,1404,355,731,1291,7543,5892,1,1
2853,3079,375,211,17,22,982,9852,354,1,1
9798,1377,1332,1521,483,439,987,2676,2538,1,0
8732,3857,1796,1024,1443,1242,945,8505,4282,1,0
4062,3716,3025,1521,217,19,987,7597,1874,1,1
4306,3378,538,1720,207,12,16,6639,1542,1,1
4903,260,2471,1783,21,727,15,3659,2021,1,1
8710,3748,403,1630,764,733,22,7964,3664,1,1
3990,4101,1994,1776,770,1301,1482,8967,7379,1,1
1049,1788,7,1317,30,4,416,5808,5947,1,1
9963,919,1531,1494,215,28,264,383,5059,1,0
5357,1080,1935,1668,8,209,24,1262,3748,1,0
2035,1358,322,1749,12,352,981,2972,1077,1,1
4039,3830,2889,1454,202,742,981,8009,724,1,1
8904,3905,551,1514,788,935,1420,8431,3892,1,1
1972,1586,2678,1613,8,750,266,4838,5915,1,0
6653,172,1224,2512,1345,835,1013,5660,9877,1,0
2099,1864,2830,1537,202,214,3,6374,405,1,0
1499,2503,3422,1020,1377,685,274,8748,6280,1,0
652,764,374,489,570,724,1241,398,4866,1,1
170,1781,3440,1300,772,723,234,6251,4899,1,0
4085,3323,3132,1644,11,356,1541,5923,7610,1,0
2756,2568,3881,643,31,215,262,8972,5391,1,0
2076,2300,3808,782,968,740,819,8406,9605,1,0
4103,3545,3000,1542,210,735,1289,6943,5507,1,1
4921,137,2491,1716,21,15,2,4338,586,1,1
5884,1316,233,1576,640,354,23,2802,351,1,1
8837,351,630,1888,354,631,1430,3544,7097,1,1
4078,3574,3016,1568,777,205,260,7080,6827,1,1
640,1369,1928,1581,19,726,985,3254,428,1,1
1270,1496,2150,2291,144,1002,996,3850,9383,1,1
2778,1007,1690,1464,1312,1406,254,15,7165,1,0
8123,3165,3022,1695,1234,673,269,5121,8475,1,0
3480,2298,3675,957,482,738,1532,8346,8338,1,0
1534,1776,754,1631,26,29,414,5432,6006,1,1
2338,1340,2504,706,1420,917,548,3519,8895,1,0
3980,3675,2967,1552,212,2,993,7476,2475,1,1
4054,3916,2777,1512,25,448,254,8306,5169,1,1
9691,536,3220,1605,481,214,1153,1521,4416,1,0
8875,2518,928,1591,572,854,547,8596,3284,1,1
864,1663,3536,1359,84,83,1269,5700,6195,1,0
7913,126,2240,1579,208,9,6,4455,173,1,1
2364,1855,1976,1564,15,11,13,6102,2227,1,1
9124,1648,454,1509,1137,1239,799,4824,9475,1,1
6571,217,2511,1870,696,1410,814,3911,7057,1,1
9457,4295,723,1258,8,722,1428,9434,6721,1,1
9830,1273,533,1680,493,446,990,2316,3194,1,0
662,4315,449,672,1224,186,127,9469,4702,1,1
6990,456,107,2213,368,349,1478,2832,7392,1,1
8118,3405,3026,1473,210,27,1000,6280,2916,1,1
2988,1265,2057,1518,359,720,990,2587,2701,1,0
1119,2754,916,1573,794,886,160,9238,4499,1,1
2776,913,1513,1310,952,446,100,351,4988,1,0
5030,907,1095,1482,31,729,12,169,1133,1,0
5135,768,2727,266,59,147,1886,154,9540,1,0
3981,3666,2965,1654,16,7,1005,7463,2596,1,1
2893,3352,4074,52,178,530,943,4625,6759,1,0
2669,4471,3411,341,9,935,23,9953,3114,1,1
3977,3644,2946,1587,27,27,9,7370,1307,1,1
7910,205,2150,1709,16,11,994,4070,1259,1,1
8867,1536,391,1267,771,130,1415,4206,6447,1,1
8890,417,2322,1655,7,4,265,2687,6001,1,1
8934,3871,282,1461,86,639,1634,8295,9639,1,1
3479,2331,3713,900,14,204,7,8458,1738,1,0
7631,835,3799,1370,1419,1066,544,662,9235,1,0
4296,3438,554,1643,5,30,30,6903,5355,1,1
4617,1668,4057,1064,126,339,427,6125,1119,1,0
7644,874,3783,1232,8,23,20,955,3321,1,0
5529,440,449,1623,25,18,7,2855,1057,1,1
184,1865,2998,1600,207,22,20,6427,2106,1,0
2350,1858,1963,1499,1,728,996,6143,912,1,1
553,1209,3343,1272,895,678,568,2806,8186,1,0
9716,565,3098,1487,773,744,3,1363,2032,1,0
443,1457,2402,1254,1323,1243,727,4019,9555,1,0
2077,2339,3817,771,1117,209,126,8512,4570,1,0
2842,3138,1156,2241,922,621,206,9969,6517,1,1
2537,1742,777,2117,1226,636,80,5107,4426,1,1
6627,1447,613,1670,762,735,415,3486,6924,1,0
6478,1006,106,1698,770,31,1004,739,1067,1,0
2578,2041,1782,885,483,15,996,6412,3737,1,0
1131,1970,2687,1572,969,934,1532,6847,5767,1,0
4042,3630,2874,1625,1113,209,884,7328,9902,1,1
6518,656,925,1679,203,747,18,1614,1630,1,0
8908,3947,243,1771,565,525,1304,8530,7231,1,1
8549,4157,887,655,210,1249,328,9107,4912,1,1
7020,3145,209,1733,699,83,84,5431,4566,1,1
8914,3886,472,1626,764,739,9,8367,2326,1,1
15,1064,245,1579,27,2,983,1098,485,1,0
2363,1739,1972,1496,21,13,12,5519,1844,1,1
1161,1752,2748,1410,7,731,255,5851,5310,1,0
8116,3388,2981,1695,19,13,262,6268,5572,1,1
2488,1903,2228,1482,30,728,986,6436,1141,1,1
1182,1475,2300,991,649,134,727,4195,7955,1,0
8521,2479,1993,1214,203,13,30,8603,3245,1,1
1170,1657,2623,1547,777,926,994,5259,5,1,0
1859,1609,2542,1614,29,934,987,4944,1532,1,0
5356,1062,2044,1661,22,19,7,1189,1223,1,0
5327,2642,2526,951,1472,244,632,9037,8602,1,1
4890,238,2590,1721,211,18,993,3718,2280,1,0
5649,659,132,1743,0,7,983,1322,954,1,1
387,1234,1909,1326,942,296,811,2368,9464,1,1
1032,1704,1590,1179,783,739,732,4616,9051,1,0
9951,1309,1695,1239,1062,1156,654,1941,4684,1,0
4019,3459,2955,1656,363,527,5,6589,263,1,1
5326,1730,2488,236,197,1400,1151,6036,6398,1,0
9801,1373,1384,1414,369,344,1420,2634,7128,1,0
829,551,898,1985,58,1105,1320,2427,6437,1,0
3498,2837,4116,196,355,738,1541,9566,8365,1,0
2081,2121,3593,720,1237,637,842,7785,9737,1,0
9463,4214,881,342,562,110,1636,9229,8403,1,1
44,225,1903,1711,6,792,1657,4017,8233,1,1
4623,725,2168,2160,1257,685,676,942,9146,1,0
4319,3938,490,2086,1381,358,1720,8550,8636,1,1
2965,1227,1966,1507,564,13,987,2280,3487,1,0
1187,2374,1121,1351,1321,357,828,8163,3951,1,1
8895,3970,1713,214,1014,1331,241,8660,6269,1,0
4159,775,2170,1219,979,521,667,366,8724,1,0
4608,446,2781,1673,308,915,1875,2289,9754,1,0
4323,382,2741,1268,693,443,1389,2620,6509,1,0
5532,415,439,1688,25,6,24,3021,2926,1,1
5350,1027,2025,1669,14,17,13,992,2302,1,0
9239,1793,4004,950,367,6,992,6681,3149,1,0
9519,4087,135,1109,358,1405,1726,8926,9232,1,1
6486,1001,112,1666,9,26,13,719,2611,1,0
5654,364,1964,1634,18,7,259,3152,5359,1,1
