temp,pressure,proximity,r,g,b,a,accX,accY,accZ,gyroX,gyroY,gyroZ,up,down,right,left,side
30.090,100.274,250,34,22,22,68,0.3446,0.0229,0.9111,-1.0376,-1.2817,-0.6714,0,1,0,0,1
30.100,100.421,251,34,21,22,69,0.3411,0.0309,0.9211,-0.9155,-1.2817,-0.3662,0,1,0,0,1
30.080,100.421,250,34,21,22,69,0.3506,0.0160,0.8918,-1.4648,2.0142,-1.0376,0,1,0,0,1
30.090,100.416,252,34,21,22,68,0.3362,0.0358,0.9316,-2.0752,-2.5024,2.1973,0,1,0,0,1
30.110,100.418,250,34,21,22,68,0.3485,-0.0013,0.9011,-1.6479,-1.7090,-0.3662,0,1,0,0,1
30.090,100.415,249,34,21,22,69,0.3390,0.0399,0.9110,-0.4883,-2.4414,2.9297,0,1,0,0,1
30.100,100.300,250,34,22,22,68,0.3391,0.0435,0.9276,1.7700,5.5542,1.6479,0,1,0,0,1
30.100,100.415,249,34,21,22,69,0.3536,0.0220,0.8994,-0.3052,2.6245,0.1221,0,1,0,0,1
30.090,100.417,251,34,21,22,68,0.3539,0.0265,0.9132,0.1831,-0.4272,0.0610,0,1,0,0,0
30.100,100.418,252,34,21,22,69,0.3477,0.0309,0.9054,-2.9907,-2.7466,-0.7324,0,1,0,0,0
30.100,100.416,251,34,22,22,68,0.3466,0.0266,0.9240,0.7324,4.6997,0.6104,0,1,0,0,0
30.090,100.417,250,34,21,22,69,0.3502,0.0107,0.8906,-0.7324,6.3477,0.8545,0,1,0,0,0
30.090,100.418,249,34,22,22,68,0.3347,0.0717,0.9408,-1.3428,-4.2114,3.9673,0,1,0,0,0
30.110,100.337,248,34,22,22,70,0.3611,0.0178,0.8933,0.4272,-6.1646,-1.9531,0,1,0,0,0
30.090,100.420,248,35,22,22,70,0.3530,0.0337,0.9027,2.8687,4.8828,6.2256,0,1,0,0,0
30.100,100.421,249,34,21,22,69,0.3500,0.0483,0.9050,0.6714,-1.5869,3.0518,0,1,0,0,0
30.100,100.424,249,34,21,22,69,0.3789,-0.0035,0.8953,-1.6479,-2.1362,-3.0518,0,1,0,0,0
30.100,100.421,249,34,21,22,69,0.3470,0.0331,0.9027,-2.1362,-1.8311,-1.0376,0,1,0,0,0
30.090,100.421,251,34,21,22,69,0.3551,0.0142,0.8953,-1.5869,-2.1362,-2.0752,0,1,0,0,0
30.100,100.419,250,34,22,22,68,0.3331,0.0266,0.9381,-0.0610,-1.2207,-0.4272,0,1,0,0,0
30.110,100.365,250,34,22,22,68,0.3379,0.0253,0.9116,-1.1597,-0.0610,-1.0986,0,1,0,0,0
30.100,100.422,250,34,22,22,68,0.3308,0.0244,0.9348,-1.3428,-1.2207,-1.1597,0,1,0,0,0
30.100,100.420,250,34,22,22,68,0.3374,0.0281,0.9125,-1.9531,-3.4790,-0.6714,0,1,0,0,0
30.100,100.417,251,34,22,22,68,0.3433,0.0200,0.9054,-0.4883,0.7935,0.0610,0,1,0,0,0
30.110,100.424,251,34,22,22,68,0.3282,0.0284,0.9352,-2.3193,-2.7466,-0.3662,0,1,0,0,0
30.090,100.424,250,34,21,22,69,0.3376,0.0172,0.9181,-3.7842,-4.0894,0.0610,0,1,0,0,0
30.110,100.343,251,34,21,22,69,0.3392,0.0118,0.9078,-2.5024,-2.1362,-1.8311,0,1,0,0,0
30.100,100.420,250,35,22,22,68,0.3433,0.0179,0.8511,4.7607,0.7324,-2.3804,0,1,0,0,0
30.100,100.422,248,35,22,22,70,0.3215,0.0101,0.9453,0.9766,2.9297,0.5493,0,1,0,0,0
30.120,100.423,250,35,22,22,69,0.3212,0.0211,0.9106,-2.2583,-3.2349,1.5869,0,1,0,0,0
30.110,100.424,250,35,22,22,69,0.3314,0.0110,0.9069,2.0142,3.2959,1.8311,0,1,0,0,0
30.110,100.424,251,35,22,22,68,0.3289,0.0056,0.9205,-2.0752,0.7324,0.5493,0,1,0,0,0
30.110,100.417,249,34,21,22,68,0.2939,0.0703,0.9518,-3.3569,-1.4648,1.5869,0,1,0,0,0
30.110,100.282,251,34,21,22,68,0.3569,0.0020,0.8961,-1.7090,-0.4272,0.3662,0,1,0,0,0
30.090,100.422,252,34,21,22,69,0.3279,-0.0099,0.8978,0.1221,1.8311,-3.2959,0,1,0,0,0
30.110,100.415,250,34,22,22,68,0.3179,0.0343,0.9489,1.4038,-2.3804,5.7373,0,1,0,0,0
30.110,100.418,251,34,22,22,68,0.3386,0.0127,0.9021,-1.0986,1.1597,-2.1973,0,1,0,0,0
30.100,100.421,250,34,22,22,68,0.3219,0.0330,0.9264,-1.4648,-2.2583,-0.1831,0,1,0,0,0
30.090,100.418,250,34,22,22,69,0.3549,-0.0074,0.8730,-0.1221,-5.0659,-1.0986,0,1,0,0,0
30.100,100.317,250,35,22,23,70,0.2754,0.0330,0.9424,3.1738,-8.2397,4.6387,0,1,0,0,0
30.100,100.419,251,35,22,23,70,0.2505,-0.0016,0.8636,45.7764,-41.0767,5.6763,0,1,0,0,0
30.110,100.416,250,36,23,23,71,0.2198,0.0204,1.0591,-21.3623,-75.0732,-3.6621,0,1,0,0,0
30.120,100.425,251,36,23,24,71,-0.0151,-0.1357,0.9958,7.4463,-15.1978,-0.0610,0,0,1,0,0
30.110,100.421,251,36,23,23,71,-0.0408,-0.0769,0.9725,-0.3052,-0.7324,-1.8921,0,0,1,0,0
30.100,100.417,251,36,23,23,70,-0.0490,-0.0862,1.0015,-25.0854,-12.9395,2.5024,0,0,1,0,0
30.100,100.421,252,36,23,24,72,0.0132,-0.0883,0.9666,-11.8408,-3.5400,-3.6011,0,0,1,0,0
30.110,100.329,249,37,24,25,73,-0.0428,0.0123,0.9496,-17.6392,12.2681,3.7842,0,0,1,0,0
30.090,100.420,252,37,24,24,73,0.1488,-0.0707,1.0007,42.3584,94.7266,37.5366,0,0,1,0,0
30.090,100.423,251,35,22,22,69,0.2046,0.0139,0.8257,14.2822,-6.8359,15.6860,0,1,0,0,0
30.080,100.413,250,35,22,22,69,0.1592,-0.1379,1.0656,-60.7910,-76.8433,-76.4771,0,0,1,0,0
30.090,100.421,248,37,24,24,73,0.0685,-0.1512,0.9827,17.7612,9.8877,48.2788,0,0,1,0,0
30.090,100.419,250,37,24,25,73,-0.0015,0.1211,0.8961,10.1929,-4.2725,-17.2729,1,0,0,0,0
30.080,100.314,252,37,24,25,73,-0.0297,-0.0115,1.0459,-10.4980,-55.7251,-12.6953,0,0,1,0,0
30.080,100.415,252,37,24,25,73,-0.0742,0.0381,0.9309,25.1465,-7.5684,-6.9580,0,0,1,0,0
30.090,100.418,251,36,24,24,71,-0.0693,-0.0928,0.9524,20.6299,-14.4653,-11.8408,0,0,1,0,0
30.070,100.419,250,35,23,23,69,-0.2920,-0.1515,0.8081,11.0474,-175.1709,69.6411,1,0,0,0,0
30.090,100.428,252,32,21,21,62,-0.5258,-0.1195,0.9293,10.6812,21.4844,-113.4033,1,0,0,0,0
30.090,100.424,251,32,21,20,63,-0.3230,-0.0778,0.9376,3.6011,80.8716,-11.8408,1,0,0,0,0
30.080,100.416,250,34,22,22,66,-0.1783,-0.0537,0.9154,-1.2817,81.0547,26.7944,1,0,0,0,0
30.090,100.342,252,35,22,22,69,-0.1476,-0.0500,0.9653,-23.0713,33.8135,0.2441,0,0,1,0,0
30.100,100.421,250,36,23,23,69,-0.1082,-0.1357,1.0688,29.9683,18.7988,12.4512,0,0,1,0,0
30.110,100.425,250,35,23,23,69,0.0372,-0.0286,0.8989,33.0200,125.7935,85.8154,0,0,1,0,0
30.090,100.423,250,34,21,22,69,0.2739,-0.1136,0.9889,49.8657,94.1772,41.3208,0,1,0,0,0
30.090,100.417,250,32,19,20,64,0.5321,-0.2648,0.7209,71.2280,101.5015,17.0898,0,1,0,0,0
30.080,100.418,249,31,18,19,62,0.5795,-0.3184,0.6372,30.3345,36.1938,-7.6904,0,1,0,0,0
30.090,100.412,250,31,17,18,62,0.6371,-0.3944,0.6274,39.4897,29.0527,4.3335,0,1,0,0,0
30.080,100.351,251,31,18,19,63,0.6145,-0.4187,0.4730,48.2788,32.4097,9.5215,0,1,0,0,0
30.100,100.421,252,31,18,19,63,0.6803,-0.5815,0.4996,40.8325,-4.9438,-36.8652,0,0,1,0,0
30.120,100.421,251,31,19,20,64,0.7207,-0.7600,0.2217,90.0269,-64.1479,-90.8813,0,0,1,0,0
30.100,100.424,251,36,21,22,72,0.2476,0.2048,0.4408,-602.6001,-131.8359,68.6646,0,1,0,0,0
30.110,100.416,251,43,30,32,87,0.1176,0.3379,1.0569,-12.4512,41.7480,-41.6870,0,0,0,1,0
30.090,100.425,250,40,27,28,80,0.1001,0.1830,0.8685,-44.5557,-38.5132,-3.6011,0,1,0,0,0
30.110,100.348,251,45,33,36,90,0.0280,0.4139,0.9467,-16.2964,-3.6011,9.2163,0,0,0,1,0
30.120,100.422,249,46,38,42,94,0.0979,0.4062,0.8083,-35.4004,5.1880,-18.5547,0,0,0,1,0
30.110,100.427,251,54,50,53,121,0.0060,0.4817,0.9227,-39.4287,-9.6436,-10.9253,0,0,0,1,0
30.120,100.416,250,65,65,70,155,0.0658,0.5447,0.8073,-3.4790,6.2256,1.7700,0,0,0,1,0
30.120,100.426,252,68,71,77,164,0.0560,0.5258,0.8119,-8.7280,1.9531,4.7607,0,0,0,1,0
30.120,100.418,252,70,73,80,168,0.0861,0.5562,0.7704,-1.2207,3.7231,2.0142,0,0,0,1,0
30.120,100.417,251,71,75,82,171,0.0732,0.5702,0.8053,-8.6060,5.4321,-7.2632,0,0,0,1,0
30.120,100.305,252,71,75,82,172,0.0900,0.5383,0.7761,-4.6997,0.1831,-2.3804,0,0,0,1,0
30.110,100.418,251,71,74,81,171,0.0881,0.5413,0.7943,-1.4648,-2.0142,0.2441,0,0,0,1,0
30.110,100.423,252,70,74,81,171,0.0833,0.5591,0.7996,3.6011,-4.0283,6.3477,0,0,0,1,0
30.120,100.421,252,69,72,78,167,0.0808,0.5411,0.7839,-0.7324,-0.6714,-0.7935,0,0,0,1,0
30.100,100.420,252,68,70,77,164,0.0759,0.5365,0.8132,6.7749,0.7324,3.8452,0,0,0,1,1
30.110,100.424,251,65,66,72,156,0.0710,0.5308,0.8052,-3.2959,-4.5166,0.1831,0,0,0,1,1
30.100,100.263,252,65,66,72,158,0.0736,0.5262,0.8086,-1.2817,0.1221,0.0610,0,0,0,1,1
30.110,100.419,252,64,66,71,157,0.0756,0.5416,0.8129,-2.1973,-1.8311,0.3052,0,0,0,1,1
30.090,100.417,251,64,66,71,156,0.0763,0.5154,0.8103,-0.7324,-3.3569,-0.9155,0,0,0,1,1
30.110,100.417,252,64,65,70,155,0.0767,0.5121,0.8206,7.6904,-7.6904,8.2397,0,0,0,1,1
30.120,100.419,250,56,55,58,134,0.0610,0.3976,0.8552,75.3784,10.1929,27.5879,0,0,0,1,1
30.120,100.421,253,41,28,29,83,-0.0077,0.1691,0.9966,184.2651,-32.0435,81.1157,0,0,0,1,1
30.100,100.423,250,36,23,23,71,-0.0731,-0.0964,1.0400,72.5708,11.5967,-4.2114,0,0,1,0,1
30.100,100.339,250,35,22,22,69,0.0024,-0.3505,0.9170,118.7134,26.7334,17.8223,0,0,1,0,1
30.110,100.423,252,37,23,22,72,0.0367,-0.4667,0.7883,57.4341,17.5781,-39.4897,0,0,1,0,1
30.090,100.416,249,37,23,22,72,0.0048,-0.5175,0.9429,-33.2642,-15.9302,-7.4463,0,0,1,0,1
30.090,100.421,251,37,23,22,72,0.0269,-0.4879,0.8273,0.3052,12.0850,-2.9297,0,0,1,0,1
30.100,100.417,251,37,23,22,73,0.0101,-0.4929,0.8746,-3.7231,-3.6011,2.9907,0,0,1,0,1
30.100,100.420,250,37,22,22,73,0.0178,-0.4814,0.8542,7.9956,1.2817,2.8076,0,0,1,0,1
30.100,100.375,249,37,23,22,72,0.0165,-0.4792,0.8752,8.1177,0.6104,3.0518,0,0,1,0,1
30.100,100.400,251,37,23,22,73,0.0231,-0.5199,0.8436,5.9204,3.5400,0.0610,0,0,1,0,1
30.100,100.424,252,37,23,22,72,0.0122,-0.5009,0.8622,-1.5869,-3.0518,0.4272,0,0,1,0,1
30.110,100.419,249,37,23,23,72,0.0220,-0.4945,0.8591,-0.3662,1.5869,-0.0610,0,0,1,0,1
30.100,100.420,252,37,23,22,72,0.0160,-0.5085,0.8593,2.1362,1.7700,-0.5493,0,0,1,0,1
30.090,100.414,252,37,23,23,73,0.0471,-0.5023,0.8496,-7.2632,-3.9673,-0.5493,0,0,1,0,1
30.100,100.422,251,37,23,23,72,0.0210,-0.5132,0.8623,3.6011,0.0000,1.8921,0,0,1,0,1
30.100,100.347,253,37,23,23,73,0.0299,-0.5045,0.8495,-2.5635,-0.2441,-0.7324,0,0,1,0,1
30.100,100.423,251,37,23,23,73,0.0310,-0.5063,0.8547,-2.7466,-1.2817,1.3428,0,0,1,0,1
30.110,100.420,251,37,23,23,73,0.0306,-0.5027,0.8538,-1.9531,-2.3804,-0.1831,0,0,1,0,1
30.100,100.414,252,37,23,22,72,0.0331,-0.4944,0.8567,0.1831,-0.9155,2.1973,0,0,1,0,1
30.120,100.419,252,37,23,23,73,0.0370,-0.5005,0.8579,-1.7700,-1.8311,1.8311,0,0,1,0,1
30.100,100.419,251,37,23,23,73,0.0378,-0.5004,0.8530,0.7324,2.7466,0.4883,0,0,1,0,1
30.090,100.420,248,37,23,23,73,0.0469,-0.5133,0.8495,1.0376,3.2959,0.4272,0,0,1,0,1
30.100,100.279,249,37,23,23,73,0.0431,-0.5120,0.8538,-1.7090,-0.0610,-0.4272,0,0,1,0,1
30.110,100.426,250,37,23,23,73,0.0508,-0.5122,0.8357,0.1221,0.2441,-0.1221,0,0,1,0,1
30.110,100.427,253,37,23,23,73,0.0459,-0.5137,0.8496,-0.8545,0.7935,-0.1221,0,0,1,0,1
30.120,100.419,251,37,23,23,73,0.0459,-0.5110,0.8488,-2.0752,-1.3428,0.5493,0,0,1,0,1
30.110,100.414,250,37,23,23,74,0.0530,-0.5122,0.8414,-0.3052,0.9155,0.1831,0,0,1,0,1
30.120,100.422,251,37,23,23,73,0.0439,-0.5138,0.8638,-0.8545,-0.9155,0.5493,0,0,1,0,1
30.100,100.252,251,37,23,23,73,0.0508,-0.5090,0.8473,-2.4414,-1.3428,-0.3052,0,0,1,0,1
30.110,100.424,251,37,23,23,73,0.0453,-0.5117,0.8647,-5.9204,-3.8452,0.7324,0,0,1,0,1
30.120,100.420,251,37,23,23,73,0.0530,-0.4985,0.8464,-13.7329,-4.4556,0.8545,0,0,1,0,1
30.110,100.423,250,37,22,22,73,0.0507,-0.4152,0.8839,-37.4146,-8.4229,-12.0239,0,0,1,0,1
30.120,100.425,251,36,22,22,70,0.0327,-0.2836,0.8169,-84.7778,-33.7524,-24.9634,0,0,1,0,1
30.110,100.414,252,35,22,22,68,-0.1525,-0.1466,1.0472,-42.8467,-30.5176,-7.0190,0,0,1,0,1
30.120,100.419,251,35,22,22,68,-0.1982,-0.0852,0.9063,-56.3354,-26.3672,-5.5542,0,0,1,0,1
30.110,100.381,253,37,25,25,72,-0.2954,0.1034,1.0618,-45.2881,-25.3906,-2.9297,1,0,0,0,1
30.100,100.426,252,37,25,25,73,-0.2649,0.0762,0.9236,23.0713,2.4414,1.9531,1,0,0,0,1
30.100,100.421,250,37,25,25,72,-0.2771,0.0580,0.9615,-6.5918,-4.6387,-0.4272,1,0,0,0,1
30.090,100.419,253,37,25,25,73,-0.2699,0.0706,0.9301,-3.7842,-0.9766,1.8921,1,0,0,0,1
30.090,100.418,252,37,25,25,72,-0.2753,0.0770,0.9543,-3.9673,-2.1973,-2.8687,1,0,0,0,1
30.090,100.425,251,37,25,25,72,-0.2845,0.0785,0.9395,-1.9531,-1.4648,-1.8921,1,0,0,0,1
30.080,100.328,251,37,25,25,72,-0.2726,0.0673,0.9316,4.7607,0.1221,1.2207,1,0,0,0,1
30.100,100.414,251,37,25,25,72,-0.2775,0.0806,0.9382,6.5308,-0.2441,-1.1597,1,0,0,0,1
30.110,100.425,251,36,25,24,71,-0.2686,0.0447,0.9359,5.0049,0.3052,-2.6245,1,0,0,0,1
30.100,100.422,252,36,24,24,72,-0.2867,0.0330,0.9675,-1.2817,-5.0049,1.0986,1,0,0,0,1
30.110,100.418,253,36,25,24,71,-0.2692,0.0189,0.9026,3.7842,4.3335,-3.1738,1,0,0,0,1
30.100,100.424,251,36,25,24,71,-0.2738,0.0353,0.9589,9.2773,6.5308,0.1221,1,0,0,0,1
30.100,100.421,251,36,24,24,70,-0.2501,0.0352,0.9456,-2.6245,1.5869,2.6245,1,0,0,0,1
30.130,100.358,249,36,24,24,70,-0.2719,0.0109,0.9545,-0.9155,1.1597,-3.2959,1,0,0,0,1
30.100,100.419,251,36,24,24,70,-0.2605,0.0194,0.9651,-0.9766,-2.3804,3.0518,1,0,0,0,1
30.100,100.420,249,36,24,24,70,-0.2639,-0.0144,0.9360,-0.1221,1.0376,-2.3804,1,0,0,0,1
30.100,100.427,252,36,24,24,70,-0.2545,0.0581,0.9728,1.2207,1.5259,2.0752,1,0,0,0,1
30.100,100.419,251,36,24,24,70,-0.2422,-0.0178,0.9357,-2.8076,-0.3052,-2.3804,1,0,0,0,1
30.100,100.425,251,36,24,24,70,-0.2441,0.0076,0.9581,4.2114,2.3193,2.4414,1,0,0,0,1
30.110,100.345,251,36,24,24,70,-0.2360,-0.0001,0.9595,-5.8594,-0.7324,-1.0376,1,0,0,0,1
30.110,100.415,251,36,24,24,71,-0.2291,0.0325,0.9532,2.1362,-0.4883,1.4038,1,0,0,0,1
30.100,100.411,250,36,24,24,70,-0.2446,-0.0607,0.9355,1.2207,4.0283,-5.4932,1,0,0,0,1
30.110,100.418,250,36,24,24,70,-0.2103,0.0433,0.9789,-0.0610,-1.0376,9.8267,1,0,0,0,1
30.120,100.424,251,36,24,24,70,-0.2438,-0.0283,0.9667,-3.7842,-2.0142,-0.1221,1,0,0,0,1
30.110,100.417,251,36,24,24,70,-0.2139,0.0000,0.9480,-2.7466,-2.6855,5.1270,1,0,0,0,1
30.110,100.425,251,36,24,24,70,-0.2323,-0.0099,0.9601,-0.9766,0.0610,-0.6714,1,0,0,0,1
30.100,100.303,252,36,24,24,70,-0.2103,0.0194,0.9546,-2.3193,1.0376,1.5869,1,0,0,0,1
30.110,100.418,252,36,24,24,70,-0.2231,-0.0048,0.9730,-2.9907,1.2207,-1.9531,1,0,0,0,1
30.120,100.418,251,36,24,24,70,-0.2053,0.0197,0.9576,-0.3662,0.6714,0.9155,1,0,0,0,1
30.130,100.418,252,36,24,24,70,-0.2087,-0.0020,0.9612,1.0376,2.1362,1.7700,1,0,0,0,1
30.120,100.422,252,36,24,24,71,-0.1964,-0.0009,0.9640,0.5493,1.1597,-1.1597,1,0,0,0,1
30.150,100.417,253,36,24,24,71,-0.1980,0.0083,0.9702,-2.3193,1.0986,2.3804,1,0,0,0,1
30.130,100.350,249,36,24,24,71,-0.1934,-0.0013,0.9655,-2.1362,0.6714,-0.4883,1,0,0,0,1
30.130,100.422,251,36,24,24,71,-0.1985,0.0114,0.9631,-2.5635,0.0000,-0.3052,1,0,0,0,1
30.120,100.418,250,36,24,24,72,-0.1937,0.0162,0.9789,-2.3804,1.3428,-0.2441,1,0,0,0,1
30.130,100.425,252,36,24,24,71,-0.1853,0.0321,0.9954,-9.7046,10.6201,-6.8359,1,0,0,0,1
30.120,100.425,251,37,25,25,73,-0.1503,0.1018,1.1047,1.8921,63.1104,-11.7798,1,0,0,0,1
30.120,100.419,251,37,24,24,73,0.0599,-0.0466,0.9266,0.5493,87.6465,-16.7236,0,0,1,0,1
30.110,100.420,251,36,23,24,71,0.2551,0.0259,0.9246,-16.4185,73.4253,-17.9443,0,1,0,0,1
30.100,100.296,249,33,22,22,67,0.4379,0.0526,0.7970,3.1738,46.3867,-7.9346,0,1,0,0,1
30.100,100.419,246,31,20,21,64,0.4746,0.0370,0.8207,13.4888,10.7422,12.8784,0,1,0,0,1
30.100,100.417,248,30,19,20,62,0.4730,0.0569,0.8425,5.1270,0.1831,5.6152,0,1,0,0,1
30.110,100.421,250,29,19,20,61,0.4797,0.0424,0.8561,0.8545,0.8545,0.8545,0,1,0,0,1
30.120,100.423,247,29,19,20,61,0.4824,0.0326,0.8529,-2.1973,-0.1221,0.0000,0,1,0,0,1
30.130,100.416,246,29,19,19,60,0.5126,0.0332,0.8271,-3.4180,-2.4414,1.7090,0,1,0,0,1
30.130,100.395,249,29,19,20,61,0.4821,0.0286,0.8446,-0.3052,1.6479,-0.0610,0,1,0,0,1
30.140,100.381,245,29,19,19,60,0.4911,0.0342,0.8479,-2.2583,-4.6387,-0.3052,0,1,0,0,1
30.150,100.419,244,29,19,19,60,0.4838,0.0251,0.8341,1.1597,3.3569,-0.5493,0,1,0,0,1
30.140,100.411,246,29,19,19,60,0.4788,0.0228,0.8696,-3.4180,-1.9531,-0.8545,0,1,0,0,1
30.140,100.412,245,29,19,19,60,0.4941,0.0386,0.8534,-1.4038,-0.5493,0.7324,0,1,0,0,1
30.130,100.412,247,29,18,19,59,0.4849,0.0134,0.8451,-3.9673,-3.6011,-0.4272,0,1,0,0,1
30.130,100.421,246,29,18,19,60,0.4852,0.0295,0.8555,-3.2349,-1.1597,-0.4272,0,1,0,0,1
30.140,100.347,247,29,18,19,60,0.4832,0.0156,0.8367,0.1221,-2.5635,1.3428,0,1,0,0,1
30.130,100.421,247,29,18,19,60,0.4795,0.0300,0.8651,-0.3662,0.9766,1.3428,0,1,0,0,1
30.130,100.413,247,29,18,19,60,0.4814,0.0222,0.8496,-1.8921,-1.4038,-0.7935,0,1,0,0,1
30.120,100.414,247,29,18,19,60,0.4818,0.0284,0.8524,-0.0610,-0.1831,2.4414,0,1,0,0,1
30.130,100.418,247,29,18,19,60,0.4806,0.0348,0.8593,-1.5259,-2.7466,3.3569,0,1,0,0,1
30.130,100.424,247,29,18,19,60,0.4795,0.0208,0.8615,-0.3662,1.4648,1.2207,0,1,0,0,1
30.120,100.417,246,29,18,19,59,0.4550,0.0146,0.8654,-2.7466,-3.7842,6.1035,0,1,0,0,1
30.150,100.356,245,29,18,19,59,0.4801,0.0778,0.8353,-22.1558,-2.8076,27.2217,0,1,0,0,1
30.130,100.422,247,29,19,20,60,0.4775,0.0985,0.8640,5.3101,10.8643,-2.0142,0,1,0,0,1
30.130,100.416,246,29,18,19,60,0.4937,0.0990,0.8431,0.9155,5.6763,5.0659,0,1,0,0,1
30.160,100.426,248,28,18,19,59,0.5049,0.1053,0.8014,2.1362,4.1504,3.6621,0,1,0,0,1
30.160,100.423,248,28,18,19,58,0.5050,0.0856,0.8292,0.0610,2.9907,0.3052,0,1,0,0,1
30.170,100.421,246,28,18,19,58,0.5143,0.0826,0.8212,-1.5869,3.2959,-0.4883,0,1,0,0,1
30.170,100.345,248,27,17,18,57,0.5089,0.0586,0.8136,-0.6714,-1.3428,-1.5869,0,1,0,0,1
30.160,100.423,245,27,17,18,58,0.5200,0.0789,0.8197,3.1738,0.1831,2.0752,0,1,0,0,1
30.150,100.421,248,27,17,18,58,0.5090,0.0773,0.8160,2.9907,2.9907,0.3052,0,1,0,0,1
30.150,100.418,245,27,17,18,58,0.5125,0.0894,0.8303,-3.2349,-4.1504,-0.1221,0,1,0,0,1
30.170,100.416,246,27,17,19,58,0.5088,0.0691,0.8229,0.0000,0.9155,3.9673,0,1,0,0,1
30.170,100.418,248,27,17,18,57,0.5168,0.0947,0.8229,-1.3428,0.1221,1.4038,0,1,0,0,1
30.170,100.422,249,27,17,18,57,0.5114,0.0864,0.8269,-0.1221,0.4272,2.0752,0,1,0,0,1
30.170,100.275,244,27,17,18,57,0.5208,0.0981,0.8081,-2.0142,0.4883,1.2817,0,1,0,0,1
30.160,100.417,246,27,17,19,58,0.5055,0.0715,0.8594,-7.2632,-3.9673,-3.1738,0,1,0,0,1
30.160,100.423,247,27,17,18,58,0.5206,0.0822,0.8102,-2.0752,0.8545,2.1362,0,1,0,0,1
30.160,100.416,245,27,17,18,57,0.5172,0.0737,0.8251,-2.6245,1.6479,-2.5024,0,1,0,0,1
30.170,100.424,247,27,17,18,57,0.5173,0.0826,0.8247,-0.7935,-1.3428,2.0142,0,1,0,0,1
30.160,100.424,245,27,17,18,57,0.5183,0.0830,0.8239,0.3662,0.7324,-0.0610,0,1,0,0,1
30.170,100.307,246,27,17,18,57,0.5181,0.0881,0.8247,-2.6245,-0.9766,-0.3662,0,1,0,0,1
30.150,100.415,245,27,17,18,57,0.5209,0.0804,0.8091,0.2441,1.9531,0.9155,0,1,0,0,1
30.150,100.416,245,27,17,18,57,0.5243,0.0790,0.8265,-1.8921,-0.7935,0.4883,0,1,0,0,1
30.160,100.422,248,27,17,18,57,0.5148,0.0771,0.8214,-2.1362,-1.8921,-0.5493,0,1,0,0,1
30.170,100.416,248,27,17,18,57,0.5200,0.0792,0.8147,1.2207,1.2207,1.0986,0,1,0,0,1
30.160,100.423,244,27,17,18,56,0.5260,0.0712,0.8138,0.4883,-0.4883,-0.3662,0,1,0,0,1
30.170,100.425,244,27,17,18,56,0.5293,0.0770,0.8107,-2.1973,-2.0142,1.2817,0,1,0,0,1
30.160,100.337,246,27,17,18,56,0.5319,0.0768,0.8040,-2.4414,0.5493,0.1221,0,1,0,0,1
30.150,100.421,246,27,17,18,56,0.5309,0.0728,0.8109,-1.8921,0.1221,0.3662,0,1,0,0,1
30.160,100.425,246,27,17,18,56,0.5289,0.0781,0.8182,-0.9155,0.7935,-0.6714,0,1,0,0,1
30.160,100.420,244,27,17,18,56,0.5363,0.0634,0.8010,-2.0752,-0.1831,0.4883,0,1,0,0,1
30.160,100.423,247,27,17,18,56,0.5353,0.0856,0.8055,-0.9766,0.4272,0.6104,0,1,0,0,1
30.160,100.417,245,27,17,18,56,0.5341,0.0703,0.8026,3.6621,5.4932,-1.7090,0,1,0,0,1
30.160,100.388,245,26,17,18,56,0.5399,0.0468,0.7809,1.0986,1.3428,0.1831,0,1,0,0,1
30.150,100.379,245,26,17,18,56,0.5341,0.0685,0.8145,-0.4883,-2.9907,2.5635,0,1,0,0,1
30.150,100.418,245,27,17,18,56,0.5350,0.0714,0.8159,0.0610,3.9673,-2.4414,0,1,0,0,1
30.160,100.423,246,26,17,18,56,0.5349,0.0753,0.8240,-6.7749,-6.8970,2.3193,0,1,0,0,1
30.160,100.417,245,27,17,18,56,0.5251,0.0737,0.8192,-2.8687,-2.1362,0.6104,0,1,0,0,1
30.170,100.423,246,27,17,18,56,0.5337,0.0781,0.7981,-0.9766,1.4648,0.5493,0,1,0,0,1
30.160,100.420,246,27,17,18,56,0.5309,0.0820,0.8306,-3.0518,-1.3428,-1.0986,0,1,0,0,1
30.170,100.343,247,26,17,18,56,0.5380,0.0743,0.8129,-3.5400,-1.8311,0.1831,0,1,0,0,1
30.170,100.421,246,26,17,18,56,0.5385,0.0748,0.8094,-4.5166,-0.0610,-1.4038,0,1,0,0,1
30.170,100.423,246,26,17,18,56,0.5344,0.0692,0.8041,-2.6855,-0.1831,-1.4648,0,1,0,0,1
30.180,100.419,244,26,17,18,56,0.5349,0.0809,0.8196,-3.4180,-2.6245,-1.9531,0,1,0,0,1
30.160,100.417,245,26,17,18,56,0.5361,0.0634,0.8002,-1.0376,-0.1221,1.2817,0,1,0,0,1
30.190,100.417,246,26,17,18,56,0.5385,0.0734,0.8066,0.9766,0.3662,0.0000,0,1,0,0,1
30.170,100.417,247,26,17,18,56,0.5382,0.0625,0.8143,-2.1362,0.0000,-0.3052,0,1,0,0,1
30.160,100.342,245,26,17,18,55,0.5414,0.0712,0.8048,-2.2583,-2.3193,0.0610,0,1,0,0,1
