accX,accY,accZ,gyroX,gyroY,gyroZ,up,down,right,left
-0.1512,0.0631,0.9403,-4.0894,3.7231,14.4043,0,0,0,1
-0.1219,-0.0265,1.0006,1.5869,4.3335,10.7422,0,1,0,0
0.0421,-0.2490,1.1282,-3.7842,17.0288,34.4238,0,0,1,0
0.1223,-0.2544,1.0255,-25.5737,18.3716,81.2378,0,1,0,0
-0.0012,-0.1680,1.0062,-36.0107,15.3809,116.7603,0,0,1,0
-0.2184,0.0007,0.8425,-47.9126,5.3101,117.0654,1,0,0,0
-0.4369,0.1730,0.8978,-38.2690,7.6294,109.4971,1,0,0,0
-0.3585,0.3242,0.8785,-43.7622,-3.6621,72.3267,0,0,0,1
-0.3582,0.4196,0.8643,-24.4141,6.2256,55.0537,0,0,0,1
-0.3805,0.4604,0.8091,-21.4844,-1.0376,24.2920,0,0,0,1
-0.3582,0.4313,0.8455,15.3809,2.6245,-10.1318,0,0,0,1
-0.2999,0.3412,0.8977,7.8125,-4.0283,-35.8276,0,0,0,1
-0.2675,0.3121,0.9000,18.7988,2.0752,-47.3633,0,0,0,1
-0.2750,0.2534,0.9197,20.6299,3.3569,-67.6270,0,0,0,1
-0.2296,0.2250,0.9261,13.8550,-1.0376,-69.2749,0,0,0,1
-0.1401,0.2203,0.9492,9.8877,-5.4321,-71.8994,0,0,0,1
-0.0848,0.0686,0.9166,27.7710,1.8311,-90.3931,0,0,0,1
-0.0039,0.0511,0.9036,9.3994,-23.7427,-84.1675,0,1,0,0
0.0688,0.0081,0.9855,3.9062,-19.1040,-60.2417,0,1,0,0
0.0845,-0.0605,1.1002,25.1465,0.6104,-49.0723,0,1,0,0
-0.1980,0.1265,0.9423,-1.4038,-4.9438,-23.9868,0,0,0,1
0.0671,0.0851,0.9476,-4.3945,-9.5825,-52.6733,0,1,0,0
-0.0114,0.1469,0.8414,-8.5449,-43.0298,-58.8379,0,0,0,1
-0.1187,0.1074,0.9674,15.2588,-30.7617,-36.4380,0,0,0,1
-0.1345,-0.0134,1.0612,10.1929,-10.4370,-17.8833,0,0,0,1
-0.1637,0.0095,1.0680,19.0430,5.1270,-10.0708,0,0,0,1
-0.0317,0.0140,0.9540,-5.6152,4.3335,0.3052,0,1,0,0
-0.1074,0.0613,0.9718,5.8594,1.2207,1.2207,0,0,0,1
-0.1404,0.0624,0.9578,3.1128,2.1973,3.5400,0,0,0,1
-0.0897,0.0511,0.9906,5.1880,2.9907,-6.1035,0,0,0,1
-0.0990,0.0187,0.9628,-0.7324,-14.8315,1.8311,0,0,0,1
-0.0432,-0.0494,1.0193,-1.1597,-2.1973,7.1411,0,1,0,0
-0.0278,-0.0908,1.0277,-7.2632,-4.2725,12.8784,0,1,0,0
-0.0472,-0.1213,1.0253,-7.3242,6.0425,35.0952,0,0,1,0
-0.0491,-0.1885,0.9980,8.6670,15.8691,49.6216,0,0,1,0
0.0291,-0.2733,1.0577,-24.1089,8.6060,91.3696,0,0,1,0
-0.1328,-0.1323,0.9752,-45.7153,7.8125,118.5913,0,0,1,0
-0.1735,-0.0194,0.9110,-56.1523,12.0850,139.7095,1,0,0,0
-0.3185,0.1661,0.8436,-59.3262,5.5542,129.7607,0,0,0,1
-0.2936,0.3927,0.7223,-48.0957,-1.7700,108.0933,0,0,0,1
-0.5066,0.4526,0.8381,-4.8828,8.5449,90.6982,0,0,0,1
-0.5925,0.4805,0.9119,-13.9160,-3.2959,29.9072,0,0,0,1
-0.4574,0.4482,0.8402,4.4556,-10.5591,-32.6538,0,0,0,1
-0.3337,0.3196,0.8582,12.0239,-13.4888,-58.4106,0,0,0,1
-0.2397,0.2689,0.9174,16.5405,-19.2261,-58.1665,0,0,0,1
-0.3306,0.2605,0.9104,17.7002,-15.6860,-60.8521,0,0,0,1
-0.2568,0.2081,0.9257,27.2827,2.7466,-68.7866,0,0,0,1
-0.2959,0.2191,0.8542,22.2778,0.0610,-60.7910,0,0,0,1
-0.1847,0.2087,0.9423,9.7046,-15.1978,-57.6172,0,0,0,1
-0.1448,0.1165,0.9221,35.7666,-1.0376,-71.4722,0,0,0,1
-0.2180,0.0831,0.8395,37.5977,-4.3335,-74.5850,0,0,0,1
-0.1609,0.0017,0.9346,19.0430,-26.2451,-69.8853,1,0,0,0
-0.0615,-0.1301,1.0607,33.2031,-5.9814,-61.3403,0,0,1,0
-0.0751,-0.1746,1.0570,29.6021,6.2866,-39.8560,0,0,1,0
-0.0282,-0.1368,1.0389,9.3384,6.6528,-14.9536,0,0,1,0
-0.0131,-0.0814,0.9902,-4.4556,1.4648,-2.3193,0,1,0,0
-0.1118,0.0281,0.9554,-4.1504,-3.2959,1.8921,0,0,0,1
-0.1382,0.0388,0.9478,2.5635,-3.9673,-3.6011,0,0,0,1
-0.0695,-0.0183,1.0305,-6.8359,-4.1504,-3.5400,0,1,0,0
0.0177,0.0001,1.0198,-5.0659,-10.7422,-14.7705,0,1,0,0
0.0024,0.1112,0.9335,4.7607,-14.2822,-14.6484,0,1,0,0
-0.0449,-0.0626,1.0804,52.6123,43.1519,-2.7466,0,1,0,0
-0.0656,-0.0201,0.9594,10.0708,-28.2593,-7.1411,0,1,0,0
-0.0471,-0.0342,0.8793,23.9868,-22.2168,5.4321,0,1,0,0
-0.1823,-0.1490,0.9979,15.9912,-3.5400,11.9629,0,0,1,0
-0.2971,-0.1455,0.8792,-9.3384,-21.4233,12.2070,1,0,0,0
-0.3938,-0.1772,0.9404,23.8037,-24.6582,-0.7324,1,0,0,0
-0.4757,-0.2097,0.9594,14.8926,-6.9580,7.8125,1,0,0,0
-0.4606,-0.2220,0.9609,-2.1362,-10.3760,-4.9438,1,0,0,0
-0.4524,-0.2186,0.9957,-6.0425,7.7515,-13.3057,1,0,0,0
-0.3164,-0.1594,0.9182,-8.9111,8.9722,-24.5972,1,0,0,0
-0.3373,-0.1636,0.9548,-7.6904,14.0381,-20.4468,1,0,0,0
-0.2875,-0.1256,0.8970,-14.1602,15.0757,-24.6582,1,0,0,0
-0.3387,-0.0919,0.8795,-9.0942,18.1274,-20.6909,1,0,0,0
-0.2543,-0.0635,0.9232,-3.1128,20.0195,-48.3398,1,0,0,0
0.0056,-0.0597,0.9436,-19.5923,30.2124,-32.3486,0,1,0,0
0.0707,-0.0411,0.9120,-9.5825,22.3389,-10.9863,0,1,0,0
0.1110,-0.0801,0.9418,-20.7520,5.6152,-7.6904,0,1,0,0
0.0997,-0.1227,0.9640,-8.7280,-7.6904,11.7798,0,1,0,0
0.0399,0.2328,0.9703,-28.9917,-39.6118,29.9072,0,0,0,1
-0.2589,0.0370,1.2134,49.2554,48.6450,29.3579,1,0,0,0
-0.1603,-0.1085,0.8915,-28.9917,-22.3999,-8.3618,0,0,1,0
-0.0746,0.0559,0.9478,13.3667,-0.1831,1.8921,0,0,0,1
-0.0851,-0.1063,1.1196,-3.6011,-0.3052,4.4556,0,0,1,0
-0.1819,0.0602,0.9021,-5.1880,-3.7842,2.3804,0,0,0,1
-0.0929,-0.0085,1.0044,-4.7607,-0.1831,1.5259,0,1,0,0
-0.2020,0.0592,0.9575,-1.4038,-0.0610,4.2114,0,0,0,1
-0.2866,0.0430,1.0586,-4.3945,4.6387,4.8218,1,0,0,0
-0.2072,0.0114,1.0111,2.1362,-1.7700,6.7139,1,0,0,0
-0.3035,0.0011,1.0232,-6.5918,14.8926,-3.7842,1,0,0,0
-0.1362,0.0209,0.9639,-28.8086,5.9204,-40.7104,0,0,0,1
-0.0446,0.0841,0.8287,6.1646,37.8418,-21.1792,0,0,0,1
0.0688,-0.0538,1.0035,13.9160,50.0488,-8.2397,0,1,0,0
0.2085,-0.0063,0.9520,2.8687,31.1890,-4.8218,0,1,0,0
0.2343,0.0348,0.8540,0.4883,30.0903,8.6670,0,1,0,0
0.2717,-0.0254,0.9596,1.4648,-2.6855,6.2866,0,1,0,0
0.1202,0.0443,0.9576,-9.6436,-16.1133,3.5400,0,1,0,0
0.1547,0.0154,0.9589,-0.6714,-16.6626,5.3711,0,1,0,0
0.1545,-0.0199,1.0018,-7.6904,-22.8882,13.1836,0,1,0,0
0.0997,0.0162,0.9487,-18.0054,-36.8652,20.9351,0,1,0,0
0.0416,0.0337,0.9579,-4.4556,-0.7324,41.3818,0,1,0,0
0.1528,0.0608,0.8671,-7.5073,-35.4004,30.7617,0,1,0,0
-0.1193,0.0900,0.9462,-10.8032,-45.1660,53.5889,0,0,0,1
-0.4557,0.1262,0.9905,-6.5308,-35.6445,32.6538,1,0,0,0
-0.4810,0.0763,1.0129,1.4648,-39.8560,-9.3384,1,0,0,0
-0.5144,0.0562,0.9630,8.6060,1.3428,6.6528,1,0,0,0
-0.3049,0.0485,0.9182,-0.1831,1.8311,-14.3433,1,0,0,0
-0.1909,0.0636,0.9257,5.9204,5.7983,-6.1646,0,0,0,1
-0.2255,0.0564,0.9425,6.9580,-0.7324,-3.2959,1,0,0,0
-0.2823,0.0326,0.9775,4.7607,-5.8594,-4.5166,1,0,0,0
-0.3812,0.0548,0.9498,3.2959,-1.4648,-6.3477,1,0,0,0
-0.4259,0.0378,0.9967,5.1880,9.2773,-12.8784,1,0,0,0
-0.3141,0.0203,1.0183,6.3477,18.7378,-28.6865,1,0,0,0
-0.1802,0.0070,0.9716,7.6294,24.8413,-32.3486,1,0,0,0
-0.1859,0.0492,0.8529,3.7231,2.9907,-26.7944,0,0,0,1
-0.0464,0.0255,0.9197,28.7476,-4.9438,-38.5132,0,1,0,0
-0.1022,-0.0190,0.9819,24.8413,1.2207,-16.9067,0,1,0,0
-0.1437,-0.0712,0.9812,23.0713,4.0283,-20.6909,0,0,1,0
-0.0923,-0.0804,0.9631,16.8457,6.4087,-12.5122,0,0,1,0
-0.0370,-0.1398,1.0039,13.3057,12.6343,-3.7231,0,0,1,0
-0.0272,-0.1350,0.9827,0.4883,-2.5635,-5.0659,0,0,1,0
-0.1749,-0.0784,0.9490,-4.3335,-6.1646,1.7700,0,0,1,0
-0.1766,-0.1000,0.9694,-2.5024,0.3662,0.4883,0,0,1,0
-0.1383,-0.1082,0.9604,-2.5024,-0.1221,0.4883,0,0,1,0
-0.1266,-0.0990,0.9673,-3.6011,-1.2817,1.5259,0,0,1,0
-0.1453,-0.0802,0.9518,-3.1128,-4.3335,2.4414,0,0,1,0
-0.0574,-0.0923,0.9689,-7.0801,-5.4932,-0.7935,0,1,0,0
-0.0547,-0.1199,0.9614,-14.7095,-22.3389,1.3428,0,0,1,0
-0.1532,-0.1082,1.0198,-24.9634,-19.5313,7.9956,0,0,1,0
-0.1680,-0.0593,0.9590,-39.0015,-10.9863,22.3999,0,0,1,0
-0.0784,0.0127,0.9001,-27.2827,9.5215,46.3257,0,1,0,0
-0.1888,0.0170,0.9305,-0.9155,14.5874,75.2563,1,0,0,0
-0.3868,0.0530,0.8961,-8.3618,-10.9253,46.5088,1,0,0,0
-0.5631,-0.0176,0.9468,20.3247,-11.9629,8.9111,1,0,0,0
-0.3842,-0.0977,1.0697,6.9580,6.4697,-14.3433,1,0,0,0
-0.1926,-0.0916,0.9862,-0.2441,21.8506,-3.8452,0,0,1,0
-0.1377,-0.0177,0.8949,-0.5493,7.5073,-2.4414,0,0,0,1
-0.2000,-0.0477,0.9790,-4.0283,11.9019,4.6997,1,0,0,0
-0.2052,-0.0557,0.9957,-2.6245,4.2725,-3.1738,1,0,0,0
-0.1398,-0.0635,0.9910,-3.6011,10.0098,-0.4272,0,0,1,0
-0.0964,-0.0669,0.9657,5.1270,6.4087,0.4272,0,0,1,0
-0.1050,-0.1005,1.0161,3.4180,5.9814,1.4648,0,0,1,0
-0.0205,-0.1055,1.0289,-5.7373,-9.2163,-16.2964,0,1,0,0
-0.1617,-0.0186,0.9344,-2.5635,-5.3711,-12.9395,1,0,0,0
-0.1112,-0.0981,1.0814,4.2114,3.9673,3.9062,0,0,1,0
-0.0198,-0.0164,0.9108,-22.7051,-22.4609,-3.8452,0,1,0,0
-0.0142,0.0337,0.8776,-32.8979,-38.6353,-3.0518,0,1,0,0
-0.3110,0.1063,0.7970,5.0049,-9.5825,18.2495,1,0,0,0
-0.3562,-0.0281,1.0046,18.8599,-3.2959,33.0811,1,0,0,0
-0.2615,-0.0640,0.9149,14.5264,-5.8594,17.3340,1,0,0,0
-0.3647,-0.1165,0.8680,29.0527,-18.5547,11.7187,1,0,0,0
-0.5612,-0.1138,0.9268,-2.1362,-10.9253,26.1841,1,0,0,0
-0.4651,-0.1016,0.9425,-1.6479,-8.4839,-8.2397,1,0,0,0
-0.3783,-0.0874,0.9415,-10.0708,-2.9297,-5.7983,1,0,0,0
-0.4049,-0.1284,0.9819,-9.7046,3.1738,-7.4463,1,0,0,0
-0.3848,-0.0469,0.8999,-28.1372,3.5400,-4.1504,1,0,0,0
-0.3140,-0.0441,0.9108,1.8311,36.2549,10.4370,1,0,0,0
-0.3090,-0.1165,1.0413,-12.7563,22.0337,-8.1177,1,0,0,0
-0.2661,-0.0408,0.9379,-15.6860,11.4136,-29.2358,1,0,0,0
-0.1986,-0.0380,0.9489,-8.9111,18.0054,-14.3433,1,0,0,0
-0.0720,-0.0516,0.9958,0.9155,20.5688,-9.0332,0,1,0,0
-0.1467,0.0402,0.8752,-18.3105,11.1694,2.7466,0,0,0,1
-0.0623,-0.0352,0.9425,-9.5215,13.1226,-9.8877,0,1,0,0
0.0325,-0.1075,0.9996,-20.8130,-15.6860,-23.0103,0,1,0,0
-0.0063,0.2213,0.9177,-23.8037,-30.9448,6.3477,0,0,0,1
-0.1250,0.0509,1.2139,16.2354,36.4990,12.9395,0,0,0,1
-0.1996,0.0833,0.7761,-39.0015,-19.2261,4.3335,0,0,0,1
-0.1268,0.1104,0.9564,20.6299,5.0049,3.2349,0,0,0,1
-0.1382,0.0144,1.0029,-9.5215,-5.6763,7.7515,0,0,0,1
-0.2040,0.0946,0.9349,0.4883,-2.6855,7.5073,0,0,0,1
-0.1482,0.0637,0.9941,-4.2114,6.7749,17.2729,0,0,0,1
-0.1188,0.0745,0.9298,1.3428,-2.1362,7.9956,0,0,0,1
-0.1898,0.0681,0.9832,-0.7935,-4.6387,5.9814,0,0,0,1
-0.1826,0.0640,0.9768,-3.2959,-5.3711,-1.8921,0,0,0,1
-0.1942,0.0808,0.9576,0.7324,-0.5493,4.3335,0,0,0,1
-0.1554,0.0774,0.9668,-1.2207,-10.4980,-3.6011,0,0,0,1
-0.1995,0.1030,0.9810,1.0986,-6.4087,-1.8311,0,0,0,1
-0.2762,0.1859,0.8981,-1.0986,-9.7656,-6.6528,0,0,0,1
-0.3245,0.2067,0.8643,22.4609,5.5542,-2.0142,0,0,0,1
-0.1781,0.0582,0.9883,39.1235,16.6626,-33.5693,0,0,0,1
-0.1775,0.1052,0.8737,43.2739,18.6768,-33.3862,0,0,0,1
-0.0518,-0.1292,1.0403,74.5850,41.9922,-52.1240,0,0,1,0
-0.0248,-0.2584,0.9274,68.6646,22.3389,-49.4995,0,0,1,0
-0.1918,-0.4113,0.9031,56.7017,18.4326,-26.0010,0,0,1,0
-0.1750,-0.5383,0.9259,35.4004,13.0005,-16.6016,0,0,1,0
-0.0557,-0.6133,0.9596,5.3711,12.0239,-15.5640,0,0,1,0
0.0005,-0.5469,0.9104,-12.6343,-4.5166,-6.7139,0,0,1,0
-0.0065,-0.4775,0.9387,-17.8223,-6.0425,8.2397,0,0,1,0
-0.0410,-0.4578,0.9664,-28.3813,-14.9536,13.3057,0,0,1,0
-0.1219,-0.3350,0.9030,-46.3257,-24.1089,13.4277,0,0,1,0
-0.1208,-0.2939,0.9340,-52.4292,-12.0850,23.4375,0,0,1,0
-0.1353,-0.2506,0.9741,-53.8940,-3.2349,33.9355,0,0,1,0
-0.1429,-0.1383,0.9504,-53.1006,-7.6294,39.3677,0,0,1,0
-0.1875,0.0034,0.8726,-56.8237,-5.2490,45.5322,1,0,0,0
-0.2186,0.2189,0.7889,-32.5928,-16.6016,29.1138,0,0,0,1
-0.1553,0.2175,0.9551,-29.3579,-14.4043,35.3394,0,0,0,1
-0.3325,0.4574,1.0094,8.8501,-3.2349,15.6250,0,0,0,1
-0.1219,-0.0085,0.9990,9.4604,30.7007,-7.6294,0,1,0,0
-0.1656,0.0739,0.8871,3.4180,-4.9438,-12.5122,0,0,0,1
-0.1523,-0.0034,1.0676,22.5220,13.3667,-7.3853,0,0,0,1
-0.1355,0.0125,0.9432,-0.9766,-4.6387,-7.0190,0,0,0,1
-0.1014,-0.0101,1.0122,6.8359,1.1597,-8.5449,0,1,0,0
-0.1702,0.0262,0.9297,-3.8452,-0.0610,2.9297,0,0,0,1
-0.1436,0.0033,0.9586,1.6479,-2.3804,-7.5684,0,0,0,1
-0.1151,-0.0427,0.9807,2.9297,4.0894,-4.3945,0,1,0,0
-0.0776,-0.0984,0.9773,6.0425,5.5542,0.8545,0,0,1,0
-0.0182,-0.2157,1.0835,1.0376,11.9019,30.7617,0,0,1,0
-0.0527,-0.1583,1.0201,-23.6816,3.2959,52.2461,0,0,1,0
-0.0742,-0.1056,1.0034,-31.5552,6.1646,79.6509,0,0,1,0
-0.1525,-0.0811,0.9424,-39.1235,10.7422,91.1865,0,0,1,0
-0.1278,-0.0011,0.8722,-35.4004,6.1035,80.4443,0,0,0,1
-0.1606,0.0442,0.9177,-14.7095,11.2305,96.4355,0,0,0,1
-0.2423,0.1143,0.9783,-18.6768,1.7090,90.4541,0,0,0,1
-0.4210,0.3340,0.9474,-31.8604,-8.4229,73.3643,0,0,0,1
-0.4687,0.4551,0.8627,-22.8271,-2.0142,37.9639,0,0,0,1
-0.3837,0.4586,0.8254,-8.0566,-10.3760,-21.4233,0,0,0,1
-0.2534,0.2867,0.8756,8.7891,-6.5308,-44.3726,0,0,0,1
-0.1576,0.1920,0.9279,15.6250,-8.5449,-41.7480,0,0,0,1
-0.1787,0.0569,1.0409,21.7285,3.4180,-38.9404,0,0,0,1
-0.2256,0.1582,0.9525,-2.8687,-6.2256,-36.3159,0,0,0,1
-0.1740,0.1852,0.9622,5.6152,4.3945,-32.7148,0,0,0,1
-0.2576,0.2679,0.8038,4.9438,-6.6528,-50.1709,0,0,0,1
-0.0665,0.1110,0.9617,23.7427,-2.0752,-62.3169,0,0,0,1
-0.1508,0.1096,0.9474,21.3013,-7.8735,-53.1006,0,0,0,1
-0.1399,0.0588,0.9604,18.0054,-5.3101,-52.3071,0,0,0,1
-0.0834,-0.0125,0.9911,20.7520,-5.4321,-50.8423,0,1,0,0
-0.1145,-0.0054,0.9813,17.1509,-11.1084,-42.9077,0,1,0,0
-0.1848,0.0265,0.9763,8.3008,-12.0239,-32.2876,0,0,0,1
-0.1283,-0.0002,0.9844,13.2446,-1.5259,-28.8086,0,0,0,1
-0.1266,-0.0322,0.9816,15.6860,-4.0283,-29.3579,0,0,1,0
-0.1234,-0.0454,0.9646,2.6245,-5.9204,-17.0288,0,0,1,0
-0.1337,-0.0593,1.0074,-2.0142,-2.3804,-1.4648,0,0,1,0
-0.1353,-0.0350,1.0231,-3.4790,-0.9155,-1.5259,0,0,1,0
-0.1404,0.0320,0.9584,-5.9814,-0.9766,2.8687,0,0,0,1
-0.1693,0.0648,0.9390,-3.4790,-2.8687,0.7935,0,0,0,1
-0.1426,0.0082,0.9829,-0.2441,-0.5493,1.2817,0,0,0,1
-0.1610,-0.0044,1.0009,-3.4180,-1.6479,3.7842,1,0,0,0
-0.1941,0.0519,0.9672,-7.3853,-0.6714,5.1880,0,0,0,1
-0.1641,0.0590,0.9601,-2.5024,0.0000,-0.4883,0,0,0,1
-0.1681,0.0521,0.9540,-0.0610,0.9766,-0.7324,0,0,0,1
-0.1460,0.0151,0.9734,0.3052,-1.8921,-3.2349,0,0,0,1
-0.1625,-0.0100,1.0002,-2.2583,-0.5493,2.3193,1,0,0,0
-0.1567,0.0343,0.9667,-5.1270,-2.5635,1.6479,0,0,0,1
-0.1810,0.0687,0.9504,-3.2959,-2.6855,2.1362,0,0,0,1
-0.1968,0.0822,0.9624,-5.3101,-4.1504,3.1738,0,0,0,1
-0.1764,0.0417,0.9661,-2.6245,-2.3193,-1.4648,0,0,0,1
-0.1725,0.0278,0.9818,-1.8311,0.4883,0.6714,0,0,0,1
-0.1841,0.0481,0.9546,-5.4321,0.3662,1.5259,0,0,0,1
-0.1720,0.0537,0.9646,-1.6479,-0.4272,-0.9155,0,0,0,1
-0.1790,0.0607,0.9546,-2.3804,-0.3662,0.7935,0,0,0,1
-0.1868,0.0632,0.9655,-1.4038,-2.7466,-1.8921,0,0,0,1
-0.1768,0.0425,0.9761,-0.6104,-1.4038,-1.2817,0,0,0,1
-0.1747,0.0438,0.9778,-3.9062,-3.1128,1.4038,0,0,0,1
-0.1556,0.0430,0.9923,-2.0752,-1.8311,0.5493,0,0,0,1
-0.1835,0.0416,1.0940,-1.9531,2.7466,0.7324,0,0,0,1
-0.0923,-0.0359,1.2550,11.7187,26.0010,0.6714,0,1,0,0
-0.0127,-0.0503,1.2838,15.9302,83.3740,37.8418,0,1,0,0
0.1338,-0.0234,1.1385,-2.6855,79.4678,38.0859,0,1,0,0
0.1243,0.0670,0.9261,-29.5410,41.2598,35.4004,0,1,0,0
0.0721,0.0659,0.9578,-43.0908,12.2070,10.9253,0,1,0,0
0.1069,0.1840,0.6749,-23.8037,4.8218,14.9536,0,1,0,0
-0.1093,0.2181,0.6805,-18.3105,7.2021,36.4380,0,0,0,1
-0.0322,0.2162,0.7257,-9.0942,0.6104,-1.3428,0,0,0,1
0.0673,0.2095,0.8223,4.9438,1.4038,-2.0752,0,0,0,1
0.1301,0.1819,0.8365,16.7236,-2.7466,-3.2959,0,1,0,0
0.1243,0.1121,0.8783,20.9351,-9.4604,-6.3477,0,1,0,0
0.1290,0.1406,0.8918,11.1694,-24.8413,-17.7002,0,1,0,0
0.0851,0.0317,1.0635,15.8081,-18.9209,-16.9067,0,1,0,0
0.0455,0.0579,1.0189,-7.4463,-24.7803,-14.0381,0,1,0,0
-0.0914,0.0994,0.9475,-10.8643,-14.2822,-6.7139,0,0,0,1
-0.1115,0.1403,0.9574,-15.1978,-15.8081,-27.9541,0,0,0,1
0.0012,0.1102,0.9319,7.6294,-5.1270,-20.7520,0,1,0,0
0.0334,0.1244,0.9271,6.2866,-5.5542,-2.0142,0,1,0,0
-0.0448,0.0358,0.9042,0.8545,-25.4517,-14.7095,0,1,0,0
-0.1239,0.2333,0.7593,-20.8130,-56.8848,-14.7095,0,0,0,1
-0.0065,0.0458,1.0121,16.3574,-41.1987,-13.5498,0,1,0,0
-0.0846,0.1014,0.9905,-15.5640,-67.1997,11.3525,0,0,0,1
-0.6007,0.1357,1.6156,66.3452,53.7720,30.8838,1,0,0,0
-0.4637,-0.1957,0.8236,-5.9204,-8.3008,-19.4092,1,0,0,0
-0.0076,-0.0305,0.8896,2.7466,-11.7798,-15.5640,0,1,0,0
-0.1465,-0.0494,1.2095,12.3901,17.3950,17.2729,0,0,1,0
-0.2957,0.0662,0.8147,-20.2637,-8.5449,9.5825,1,0,0,0
-0.2620,0.0431,1.0509,9.5215,8.9722,-4.8828,1,0,0,0
-0.2081,0.0607,0.8951,-5.1880,4.8828,-7.0190,0,0,0,1
-0.1050,-0.0057,0.9606,6.7139,2.5635,-10.5591,0,1,0,0
-0.1422,-0.0068,0.9686,-2.8076,-0.4883,5.9814,0,0,0,1
-0.2157,0.0355,0.9575,-2.5024,-2.4414,1.2207,1,0,0,0
-0.2234,0.0266,1.0006,1.8311,4.1504,5.7983,1,0,0,0
-0.1519,0.0154,0.9547,-1.0376,-2.4414,-4.2114,0,0,0,1
-0.1721,-0.0071,0.9839,-1.3428,0.7935,3.2959,1,0,0,0
-0.1796,0.0203,0.9641,-2.8076,-2.3193,2.4414,1,0,0,0
-0.2023,0.0249,0.9625,-1.9531,0.9155,3.1128,1,0,0,0
-0.1526,0.0306,0.9443,-1.2207,-4.8828,-3.5400,0,0,0,1
-0.1902,0.0098,0.9388,7.2021,4.0894,2.9907,1,0,0,0
-0.1870,-0.0177,0.9932,0.2441,-0.0610,2.7466,1,0,0,0
-0.1853,-0.0005,0.9579,-0.8545,-1.7090,-0.6714,1,0,0,0
-0.1775,0.0037,0.9639,-3.7231,-1.5869,1.7700,1,0,0,0
-0.1790,0.0016,0.9683,-3.6011,-1.3428,1.4648,1,0,0,0
-0.1617,0.0010,0.9740,-1.4038,0.5493,-0.6104,1,0,0,0
-0.1777,-0.0006,0.9780,-0.8545,1.0376,1.9531,1,0,0,0
-0.1609,0.0088,0.9578,-0.6714,-0.7324,-0.3052,0,0,0,1
-0.1837,-0.0001,0.9695,-2.0142,-0.7935,-0.4272,1,0,0,0
-0.1859,0.0065,0.9714,-1.5869,-0.3052,0.0610,1,0,0,0
-0.1573,-0.0020,0.9751,-1.5259,0.3052,-1.1597,1,0,0,0
-0.1791,0.0040,0.9657,-1.2207,0.3662,0.2441,1,0,0,0
-0.1597,0.0000,0.9774,-2.2583,-1.2817,-0.6714,1,0,0,0
-0.1707,-0.0022,0.9768,-1.4038,-0.6104,-1.4648,1,0,0,0
-0.1661,0.0001,0.9749,-1.6479,1.6479,2.6855,1,0,0,0
-0.1617,0.0083,0.9906,-0.8545,3.5400,0.4272,0,0,0,1
-0.1564,-0.0559,1.1833,6.7139,15.6860,-3.3569,0,0,1,0
0.0962,-0.1830,1.4058,6.8970,52.1851,19.1650,0,1,0,0
0.0582,-0.0555,1.2603,1.2817,82.2144,38.1470,0,1,0,0
0.2139,0.0802,0.9886,-17.3950,50.4761,13.9771,0,1,0,0
0.0630,0.0538,0.9272,-4.2725,40.9546,-0.6104,0,1,0,0
0.2568,0.1013,0.6991,-6.1646,21.1182,20.7520,0,1,0,0
0.2097,-0.0807,0.7928,42.4194,53.2837,80.5664,0,1,0,0
-0.0988,-0.0463,0.8088,-5.5542,0.2441,17.3340,0,1,0,0
0.0793,0.0074,0.8248,-21.5454,-6.7139,-18.0054,0,1,0,0
0.1622,0.0675,0.8093,-8.6060,7.1411,-6.5308,0,1,0,0
0.2264,0.0457,0.8669,0.8545,10.6812,-3.0518,0,1,0,0
0.2797,0.0468,0.8383,3.8452,-0.7324,-15.0146,0,1,0,0
0.3225,-0.0192,0.8945,5.8594,-4.0283,-13.6108,0,1,0,0
0.2633,-0.0784,0.9384,3.6011,-4.6387,-11.0474,0,1,0,0
0.2371,-0.0631,0.9288,2.1362,-1.2207,-7.7515,0,1,0,0
0.2296,-0.0352,0.9026,-1.7700,0.4883,-2.2583,0,1,0,0
0.2335,-0.0563,0.8563,4.8218,1.0376,-2.5024,0,1,0,0
0.2913,-0.0557,0.8420,4.2114,-18.5547,-13.2446,0,1,0,0
0.2628,-0.0145,0.8132,-8.6060,-34.4849,-6.6528,0,1,0,0
0.1860,-0.0211,0.8124,-9.4604,-50.1099,4.0894,0,1,0,0
-0.0050,-0.0292,0.9155,-2.0752,-66.7114,9.9487,0,1,0,0
0.1187,-0.1421,1.0477,-26.6724,-111.5112,-27.6489,0,1,0,0
-0.1827,0.5380,2.0833,85.8154,-83.5571,-16.1743,0,0,0,1
-0.1898,-0.1418,0.4327,-85.8154,18.3716,38.4521,0,0,1,0
-0.1361,-0.2490,0.8339,-27.0386,1.4038,-12.3291,0,0,1,0
0.0599,0.3032,0.9443,-13.1226,-54.3823,-5.4932,0,0,0,1
-0.0533,-0.0352,1.2313,-1.8921,20.5688,18.0664,0,1,0,0
-0.3514,0.0165,0.8477,-11.4136,-5.1880,13.6719,1,0,0,0
-0.1511,0.1343,1.0040,4.9438,-1.4648,-8.9111,0,0,0,1
-0.0897,-0.0063,0.9755,-1.4648,1.1597,-4.5776,0,1,0,0
-0.1343,0.0493,1.0028,3.7842,2.5635,2.1973,0,0,0,1
-0.1774,0.0444,0.9386,-5.5542,-5.1880,-2.5024,0,0,0,1
