,accX,accY,accZ,gyroX,gyroY,gyroZ,accPCA,gyroPCA,side,gesture
8408,3288,3626,1937,1421,886,71,5560,4049,0,0
9567,2107,2033,1286,491,746,25,7374,208,0,1
7982,3443,2635,1720,9,27,26,6608,3830,0,1
329,1070,1963,1780,643,438,1797,1180,9612,0,0
6960,204,2093,1820,205,22,5,4115,321,0,1
2322,891,271,1813,221,1050,34,12,998,0,1
3549,2984,734,387,28,739,1008,9705,3560,0,1
8364,1876,1947,1371,20,726,989,6252,980,0,1
4203,2108,4093,710,1074,156,845,7950,9704,0,0
6185,891,1915,1496,204,12,990,164,1665,0,0
1639,3483,40,1778,177,574,207,6978,4452,0,1
5760,608,173,1606,29,214,989,1610,996,0,1
2120,699,894,2304,103,723,1010,1573,8876,0,0
481,151,133,1137,255,255,427,4353,6032,0,1
7674,3560,294,1840,785,1245,108,7349,4279,0,1
7101,394,2981,1481,2,24,983,2501,1019,0,0
1762,1988,29,1515,211,724,994,6727,2589,0,1
7715,520,837,2334,540,383,551,2808,3918,0,0
7479,3230,214,1693,202,731,1005,5883,3369,0,1
6212,1131,148,1480,9,25,423,1569,7162,0,1
4853,556,2976,1446,492,10,1424,1448,7811,0,0
6766,3025,2347,79,695,281,225,9806,4758,0,1
8379,4067,116,1891,226,1094,29,8908,9318,0,1
9411,3271,203,1338,578,478,690,6004,7487,0,1
3850,1842,4126,1127,1311,63,566,6996,8069,0,0
8341,1921,1988,1479,1236,1063,1433,6460,3213,0,1
4788,3512,1071,2232,964,750,268,7427,7319,0,1
1386,1101,361,1627,481,11,1724,1275,8987,0,0
5941,1006,507,1594,23,927,10,628,1054,0,0
8647,3291,3197,1518,25,721,12,5709,1525,0,0
4263,2684,443,1325,39,203,1012,9106,7199,0,1
341,1661,1901,674,548,1235,1104,5301,4390,0,1
8041,3332,2851,1623,214,2,988,6038,1992,0,1
1622,586,2694,2400,1471,1222,1314,1807,4930,0,0
7141,1558,2197,1551,1117,673,167,4493,4785,0,1
5796,1139,3241,1399,694,1065,1296,2239,8017,0,0
7184,536,1976,1719,17,724,22,2024,2976,0,1
8634,3269,3195,1387,765,741,3,5549,1669,0,0
7368,481,211,1769,0,128,12,2525,5326,0,1
8429,4048,1411,1183,766,928,1368,8915,6325,0,1
3186,1130,3791,1277,205,1058,1730,2617,8947,0,0
4831,396,2991,1532,15,1056,1528,2502,7224,0,0
4223,238,185,1815,1,11,13,4040,2833,0,1
9672,1534,710,1507,773,737,27,3996,5385,0,0
2106,1886,1219,302,891,175,953,6202,9942,0,0
1387,946,627,1623,368,732,1910,241,9847,0,0
7083,150,3072,1481,1318,1243,935,3987,4002,0,0
4566,694,3225,1103,218,721,263,413,3604,0,0
4841,230,2699,1712,773,31,1288,3725,2155,0,0
3594,57,3513,1402,780,520,646,4320,8822,0,0
6852,2824,3683,441,18,16,994,9489,1345,0,1
3695,244,2887,1795,23,354,884,3605,9560,0,0
4242,4407,2499,334,1452,492,287,9764,6473,0,1
2198,1856,3959,882,202,2,1003,6925,3078,0,0
4425,641,346,1870,923,1296,877,1529,4555,0,1
6150,745,360,1425,957,1066,79,816,4154,0,1
943,2084,600,2454,1113,1150,1001,6735,961,0,1
5005,537,2356,1452,483,19,1421,1813,7605,0,0
8357,2095,1934,1478,21,730,1289,7265,3833,0,1
5619,657,156,1650,212,13,991,1317,2161,0,1
4547,4206,3599,324,787,1205,1516,9089,7545,0,1
5207,3729,212,1781,1313,3,427,7878,8838,0,1
9537,4169,157,1467,763,522,254,9134,5936,0,1
9031,3774,2690,1629,956,17,29,7843,6681,0,1
3675,3262,3031,1578,367,725,938,5622,9364,0,0
7776,161,19,1573,8,729,652,4379,8408,0,1
7218,4319,1901,1370,1116,44,1247,9499,4494,0,1
6722,848,2063,1496,20,21,14,38,2200,0,0
3300,4279,2809,376,829,612,506,9338,8133,0,1
3310,3089,2551,115,357,210,429,9878,6785,0,1
7221,3887,2673,679,372,261,1739,8146,9132,0,1
5954,502,503,1303,10,707,997,2355,22,0,1
6305,1345,49,1763,4,742,990,2995,438,0,1
4873,316,2655,1848,212,214,992,3278,2031,0,0
8038,17,2829,1754,768,6,10,4966,2825,0,0
3335,3024,2497,170,727,940,1425,9798,8853,0,1
5797,1113,3400,1337,688,725,994,2136,6131,0,0
4524,1534,2844,1664,14,722,428,4548,7198,0,0
951,418,2158,1339,766,522,996,2642,281,0,1
8058,51,2947,1724,355,725,1295,4688,6062,0,0
1759,2013,2390,1189,693,530,2,7019,3630,0,1
4422,2085,765,1277,351,1381,1244,7103,6512,0,1
6704,1342,3509,1443,766,347,553,3714,8404,0,0
5182,1412,2179,2000,52,25,546,3492,1472,0,0
3701,436,3170,1666,9,12,984,2191,419,0,0
4243,4230,3154,488,20,434,419,9201,8523,0,1
688,2317,1774,543,1430,128,144,7783,4740,0,0
966,2833,875,1400,777,825,1013,9408,3707,0,1
4757,145,2541,1709,716,926,420,4282,1253,0,1
9568,2100,2235,1500,363,14,1004,7354,5109,0,1
6320,2933,4175,291,638,326,1464,9728,8586,0,0
5975,3304,868,1725,0,15,650,6430,8457,0,1
3572,622,2667,639,71,1288,1013,921,8235,0,0
5299,1053,199,1734,211,16,996,1012,2641,0,0
4971,294,3700,1351,28,24,15,2726,1959,0,0
6783,1043,125,1632,211,744,988,1009,2084,0,0
8610,4119,2624,1338,779,10,16,8949,3795,0,1
10001,1264,1324,1303,775,22,9,1922,3109,0,0
8070,3360,2941,1647,15,8,15,6156,2417,0,1
8578,4090,3094,1922,687,116,1165,8887,4561,0,1
7973,1409,3520,301,1370,585,923,4568,9750,0,0
1625,3486,2667,1346,159,1188,1116,6741,6152,0,1
7970,1567,3816,964,794,208,569,5430,8040,0,0
4212,3326,1262,2286,1454,884,1291,6846,1408,0,0
8394,363,2627,1294,362,204,1540,2810,8327,0,0
7112,103,2915,1604,23,721,1298,4371,5586,0,0
4662,38,2040,1644,485,25,17,5092,31,0,1
9447,4253,1132,1257,695,939,1791,9366,9799,0,1
1645,1574,2893,1989,205,215,1791,4711,8972,0,0
9575,2150,2107,1564,970,734,989,7520,2385,0,1
1792,2012,2426,1440,958,748,647,6977,8819,0,1
3368,710,286,1917,688,738,113,1125,9873,0,1
7196,4301,2489,1220,1424,850,345,9416,6441,0,1
9664,1535,611,1509,23,10,4,4057,699,0,1
9316,688,1188,1613,485,17,981,1556,2345,0,0
126,1464,959,1906,202,738,262,3389,5047,0,0
5959,2259,435,2190,790,735,416,7753,7625,0,1
3876,3544,2950,1404,369,720,1532,6929,8026,0,1
4451,1691,2887,1497,77,520,1300,5554,8880,0,0
7147,1820,2083,1399,965,1298,823,6007,9573,0,1
3531,80,859,1984,360,674,727,5267,8447,0,1
7790,589,1953,1672,360,1294,1636,1683,8839,0,1
7783,248,0,1527,29,353,545,3851,7691,0,1
2443,2487,3326,1246,962,351,415,8710,7859,0,1
8555,4130,2913,1634,18,1299,24,8979,2348,0,1
345,2577,4134,491,241,16,1354,9051,6635,0,0
6166,1142,1944,1608,360,737,982,1703,1975,0,0
5779,376,3302,1032,94,710,1628,2347,8274,0,0
2116,1114,4138,655,616,558,1621,3188,9098,0,0
6898,2546,830,1103,407,1007,967,8689,9481,0,1
94,368,468,1374,119,277,373,3255,6245,0,1
4225,163,149,1651,216,13,1001,4431,3350,0,1
3228,2895,1393,526,794,734,2,9551,2908,0,1
7863,306,2028,1776,210,5,19,3524,1699,0,1
6359,1561,1782,1440,1370,630,725,3427,9678,0,0
9218,1808,3946,957,206,4,3,6711,179,0,0
2243,2926,233,601,493,1061,1419,9628,7816,0,1
950,1128,2215,1787,788,30,418,1625,7757,0,0
2204,1852,3925,90,1466,689,952,7212,4380,0,0
922,1161,462,2391,1370,796,1799,1260,8033,0,0
8670,3156,3891,1686,1472,77,514,4536,7595,0,0
5408,2038,1405,2288,8,1025,994,6355,5276,0,0
5788,905,3019,1654,486,441,551,575,7021,0,0
5742,589,8,1741,25,739,1425,1723,6940,0,1
7667,3281,1938,1865,57,818,19,6086,6995,0,1
5567,7,706,1720,30,1241,6,5545,383,0,1
5765,641,169,1680,218,355,991,1427,2037,0,1
8390,52,2469,1447,23,208,416,4782,6707,0,1
3687,243,3199,1565,210,731,5,3446,277,0,0
2192,1797,3941,799,207,16,23,6699,2381,0,0
2190,1619,3768,1185,12,215,20,5658,3310,0,0
4670,154,2021,1678,6,735,1000,4401,1743,0,1
5984,3186,874,1579,204,6,1,5841,310,0,1
7804,257,174,1823,205,16,414,3936,5760,0,1
6943,3572,2379,1698,1457,30,994,7222,6847,0,1
2136,1646,2931,1661,119,1113,1592,5275,8271,0,0
4227,83,232,1824,31,212,27,4994,3225,0,1
77,1464,597,684,1421,134,1349,3887,4850,0,1
7546,3269,324,1814,484,735,1,6123,2342,0,1
4820,330,2822,1644,6,219,416,3051,7013,0,0
9324,672,1129,1536,784,931,423,1608,7722,0,0
6413,1750,2278,1542,18,10,984,5666,74,0,1
9065,4425,2326,1049,1383,1229,209,9847,4717,0,1
8007,3407,2545,1746,209,14,0,6479,619,0,1
5468,353,465,1957,1456,202,258,3494,9268,0,1
5951,696,473,1574,23,26,9,1171,1508,0,1
5415,1813,2724,779,956,525,32,6279,4019,0,0
5256,315,2485,1629,562,519,426,3288,5609,0,0
3530,272,715,1793,967,4,984,4008,2934,0,1
8568,4118,2729,1380,212,1064,5,8943,802,0,1
1908,1556,2734,1313,883,212,172,4728,6175,0,0
235,4274,2147,1417,7,375,188,9374,4860,0,1
1604,1818,2400,1456,211,724,995,6064,2706,0,1
7984,3415,2712,1517,779,452,1304,6432,3202,0,1
9307,670,1452,1572,209,727,260,1851,3623,0,0
1619,1454,2154,2001,357,1057,986,3730,2571,0,1
5287,720,256,1925,1224,113,3,1052,6883,0,1
9978,1750,1249,1074,281,119,991,5190,9575,0,0
2219,2953,1936,379,31,745,985,9679,1222,0,1
260,2275,2859,1355,4,726,1425,8136,5992,0,1
9387,389,3180,1589,25,728,12,2486,1474,0,0
3744,281,3267,1545,24,6,254,3167,3702,0,0
4234,4379,1209,2378,159,1323,1567,9732,8268,0,1
1917,1242,1710,1470,1008,779,385,1384,7450,0,0
6233,1571,23,1724,14,746,1002,4416,2445,0,1
9354,1069,1298,2016,1319,38,1304,496,1308,0,0
6283,1280,88,1603,28,10,16,2579,1958,0,1
4208,3266,2617,513,1428,447,56,5471,4377,0,1
9435,4033,1286,978,836,976,1419,8852,1654,0,1
5560,394,2012,1450,792,522,24,2891,6112,0,1
117,859,1939,860,421,448,1798,148,4972,0,0
5966,3458,929,1473,1472,1418,825,7054,3967,0,1
8660,3285,3230,1514,21,12,3,5657,691,0,0
7489,34,431,1865,1117,364,1327,5340,4755,0,1
8435,4184,3292,716,1145,382,1197,9064,4240,0,1
3735,260,3104,1513,773,742,543,3368,7910,0,0
6767,3925,136,907,730,1416,288,8384,4777,0,1
5622,425,377,1678,27,17,995,2928,1881,0,1
1605,1685,2244,1560,19,16,26,5303,3430,0,1
1733,1808,2130,1321,480,2,1006,5981,5558,0,1
9363,369,3499,1948,148,81,1426,2559,9392,0,0
9647,1680,279,1546,782,738,984,5080,1683,0,1
1761,2009,1898,1498,18,220,539,6855,7614,0,1
5401,2895,433,609,6,22,27,9573,5089,0,1
2472,2041,2332,1450,362,205,255,7121,2743,0,1
6738,2236,1750,939,1030,418,457,7442,8091,0,0
6891,711,123,1747,779,17,15,1022,3750,0,1
4206,491,3533,1075,1274,637,965,1471,4064,0,0
6371,3328,3285,2158,901,236,1861,6026,624,0,0
232,3973,2807,91,805,1152,1428,8316,1857,0,1
7561,2,370,1606,1385,111,540,5426,9368,0,1
6168,638,238,1580,1376,25,419,1438,8849,0,1
3596,3170,3534,1270,768,590,415,4773,7308,0,0
6288,1442,1901,1677,764,939,985,3664,361,0,1
125,1386,525,1471,354,1062,421,3201,5489,0,1
6229,1098,527,1861,781,740,420,1138,7626,0,0
5750,65,179,1592,21,453,997,5026,1265,0,1
3086,586,2213,1295,1457,676,888,1498,4307,0,1
6882,507,259,1743,367,353,14,2369,423,0,1
9327,798,1055,1961,569,446,1295,938,7003,0,0
7673,3436,86,1741,1456,941,160,6808,4851,0,1
3345,3023,2243,288,25,211,415,9788,6117,0,1
9443,4226,1214,1490,1233,1062,14,9316,6065,0,1
918,1170,2000,1648,203,18,989,1877,1458,0,0
1646,2052,2846,1362,355,216,25,7287,2251,0,0
6809,2679,3434,989,782,206,270,9185,7259,0,1
364,1079,2393,1516,1107,929,1426,1460,3557,0,0
2125,1354,2029,1651,683,942,416,3153,1450,0,1
302,1575,2662,1466,770,935,1012,4794,2656,0,0
5811,1702,3942,857,11,6,265,6257,5938,0,0
4432,1234,135,1745,194,782,731,2173,3254,0,1
5240,461,2533,1874,359,354,27,2354,2422,0,0
9430,3272,731,1448,1326,1268,269,6178,4927,0,1
6937,326,2365,1140,147,753,1537,3106,3961,0,1
7240,263,2751,1738,691,351,1542,3516,8984,0,0
523,47,1860,1360,170,583,1861,6135,4441,0,0
6376,1600,1974,1770,967,447,654,4626,9221,0,1
6677,226,666,1327,802,827,15,4153,7806,0,1
3900,3634,3130,1488,31,725,982,7266,649,0,1
9657,1624,284,1457,771,721,19,4745,3711,0,1
5585,298,518,1865,22,635,425,3800,7284,0,1
9382,414,3171,1625,31,30,26,2328,3059,0,0
7956,3525,248,1929,1,749,1530,7219,7031,0,1
7570,3867,1587,1327,486,14,151,8481,4265,0,0
6777,463,96,1552,1018,25,187,2544,6377,0,1
3266,2800,2143,2186,330,1055,1409,9354,7583,0,1
1887,1436,2274,1628,29,3,258,3746,3842,0,0
8473,1435,672,1620,367,358,981,3405,1500,0,0
7687,3637,1034,1858,206,1418,429,7730,5867,0,1
6238,1095,2121,1405,362,727,989,1486,2768,0,0
7350,512,45,1645,216,938,13,2219,149,0,1
7830,110,183,2021,956,1232,1288,4872,2092,0,1
6254,1319,1989,1529,18,935,1427,2950,6967,0,1
1906,1525,2736,1359,779,724,28,4533,5676,0,0
6269,1420,1931,1719,7,3,1007,3531,2449,0,1
5569,241,614,1863,365,6,1634,4196,8489,0,1
5971,3249,907,1595,211,723,414,6171,5493,0,1
3579,3204,3398,1643,694,88,37,5187,9550,0,0
5449,1652,1902,1607,776,24,25,4991,5535,0,1
6327,1774,2932,575,1284,447,971,6230,4078,0,0
137,4023,1869,1557,887,1350,87,8983,4794,0,0
2180,1209,767,1810,330,1039,1929,1747,9981,0,0
7730,4013,1089,1768,1380,528,374,8815,6562,0,1
3177,1510,3852,983,44,737,1079,5152,4588,0,0
4854,422,2765,1848,775,721,1008,2518,1620,0,0
4261,1815,1095,917,102,636,1258,5670,6199,0,0
6941,3246,2638,1415,10,20,419,5626,6998,0,1
8017,3202,2677,1757,28,27,29,5447,3451,0,1
6241,1295,261,1786,360,10,423,2593,5792,0,1
10010,1031,1472,1297,768,734,10,365,2673,0,0
6881,720,160,1673,27,746,254,961,3403,0,1
4530,1630,2924,1516,21,209,5,5229,1178,0,0
4673,3159,3,1725,19,5,991,5437,1090,0,1
3374,704,2177,1498,1116,1155,273,866,6168,0,0
4719,286,73,1869,6,1241,986,3723,686,0,1
4858,414,2882,1603,23,3,29,2449,3477,0,0
8581,4088,2665,1481,25,442,999,8889,1813,0,1
8428,4160,1213,1516,7,933,1188,9164,4446,0,1
4363,956,363,1521,363,2,991,408,2927,0,0
249,785,3437,570,20,630,828,354,9384,0,0
7239,3265,2684,1607,1420,11,1641,5747,3643,0,1
4976,272,3753,1266,27,0,1004,2801,2997,0,0
4544,4039,3653,874,61,1212,1434,8652,7476,0,1
5565,1962,1929,2090,17,757,1863,6518,9608,0,1
716,2724,4085,585,1314,530,160,9336,4802,0,0
5997,1341,877,1831,48,544,1182,2612,4448,0,0
7245,3170,2102,1864,875,1294,1346,5472,4757,0,1
4809,1600,2307,2401,835,1065,255,4415,9016,0,1
7140,2547,2232,1351,104,258,946,8745,8850,0,1
7190,69,230,2066,9,1160,510,5149,7467,0,1
5989,3503,904,1656,23,216,254,7238,5062,0,1
1633,3996,2718,1006,833,373,942,8579,4752,0,1
9578,2518,2503,1382,1197,1161,1201,8709,562,0,1
4784,1165,542,1988,568,720,540,1507,5380,0,0
6970,701,1943,1484,19,9,644,954,7945,0,1
3925,3674,2997,1510,7,5,1009,7465,2652,0,1
7449,508,1057,2074,768,217,8,2854,2893,0,0
8416,4133,1675,602,698,327,1202,9119,4587,0,1
2193,1548,3851,996,28,22,28,5352,3314,0,0
7418,448,962,1511,144,1062,1861,3002,4436,0,0
7409,335,146,2077,361,1,1009,3535,5453,0,1
4804,622,2622,1085,1116,271,313,1078,6401,0,0
255,2318,2544,1687,20,729,1418,8178,5977,0,1
5713,647,131,1677,202,28,1008,1369,3389,0,1
3324,3055,2374,234,8,745,981,9833,488,0,1
7714,1666,1275,2445,1280,1136,1095,4021,9938,0,0
1581,1607,2204,1479,213,210,984,4839,1123,0,1
924,124,558,2453,564,1370,1569,5279,8194,0,1
5320,1015,1922,1436,212,11,1,932,676,0,0
7102,222,2886,1727,762,209,16,3705,3395,0,0
4835,444,2849,1865,783,6,18,2335,5166,0,0
4964,405,3711,1457,765,31,416,1983,7110,0,0
7483,3429,280,1684,776,16,995,6815,285,0,1
3719,967,3414,1642,649,634,1641,1134,8993,0,0
6819,2157,2531,894,981,841,836,7684,9456,0,1
9338,3219,2609,1592,808,996,81,5521,4457,0,1
4468,1732,2821,1455,5,14,1010,5759,2601,0,0
8550,4409,2542,2194,532,425,1522,9789,8275,0,1
1353,1407,138,617,1160,344,623,3712,8776,0,1
7114,385,3276,1413,28,725,5,2422,426,0,0
8663,3232,3269,1579,30,16,0,5376,141,0,0
3330,3018,2282,278,763,724,1005,9776,1871,0,1
8053,3277,3022,1451,763,1,1425,5665,5829,0,0
3584,3388,3597,1226,42,295,488,5929,7357,0,0
6190,1065,113,1674,0,24,1008,1119,2073,0,0
6316,899,261,1106,583,9,1966,224,4206,0,1
2105,1868,1474,1423,1163,737,832,5618,9526,0,0
133,1238,360,1320,1143,1125,531,2249,8211,0,1
928,3865,2768,403,711,272,354,8010,5393,0,1
504,1064,2011,1885,749,529,1803,1131,9901,0,0
8648,3294,3323,1554,14,21,993,5684,926,0,0
3709,3169,3002,1490,763,350,2,5093,2129,0,0
9604,1650,278,1553,959,1160,8,4899,3219,0,1
4849,621,2905,1704,9,205,268,1139,6740,0,0
4748,3429,2204,1598,360,2,11,6631,152,0,1
4268,2045,295,1338,683,358,4,6997,3270,0,1
5301,1098,120,1637,6,13,995,1331,842,0,0
7419,821,985,1595,334,898,1183,631,6399,0,0
3141,768,2043,1672,26,15,9,562,1234,0,0
9348,437,2127,1691,792,941,732,2638,9075,0,1
7494,1635,1923,1359,339,118,1029,4968,4041,0,1
8692,3803,60,1674,26,731,22,8109,2548,0,1
9526,4030,313,1576,641,4,426,8797,3570,0,1
6172,920,81,1611,12,530,981,275,1428,0,1
9410,3217,730,662,823,935,853,5718,9466,0,1
6313,3322,1644,2333,39,815,1498,7031,7554,0,0
5293,1043,40,1600,203,443,265,1039,5667,0,0
7056,63,2390,1573,22,22,8,4786,1411,0,1
953,1215,2130,2348,1,207,1418,1909,5291,0,0
7241,20,2592,1783,214,729,24,5053,1971,0,1
6731,867,2716,1850,489,520,986,205,2564,0,0
4846,465,2859,1628,13,19,984,2115,279,0,0
6801,1272,595,1512,579,242,1943,2336,4053,0,0
8010,3299,2682,1650,206,735,7,5930,174,0,1
9349,427,112,1550,20,1,658,2781,8437,0,1
4729,3582,1961,1651,767,926,1002,7327,1557,0,1
5305,1002,40,1650,211,10,20,754,1809,0,0
7860,250,129,1869,13,739,260,3959,5443,0,1
2156,2046,2389,338,968,350,204,7382,4864,0,1
7651,840,3742,1356,851,638,537,647,8115,0,0
5588,548,260,1648,206,204,1003,2038,3018,0,1
7192,479,2488,2140,429,1410,720,2351,8063,0,0
4491,1737,2703,1552,6,211,9,5732,2406,0,0
7266,3752,2231,1583,1223,724,1002,7841,1960,0,1
4980,185,3676,1300,29,4,985,3438,828,0,0
8336,2480,2348,1155,43,419,1310,8632,6143,0,1
9975,1221,1248,1384,157,447,1398,1659,7374,0,0
717,2624,3797,921,919,587,584,9075,8226,0,0
4360,1110,593,1843,5,934,261,1194,5618,0,0
8082,3186,3037,1620,23,728,993,5220,1676,0,0
7186,705,2092,1639,1106,445,258,927,7632,0,1
4492,1819,2721,1414,3,15,26,6174,5058,0,0
1365,1408,1405,985,436,846,1508,2996,8251,0,0
9549,2111,32,1333,1377,1154,1302,7352,4,0,1
4968,220,3676,1428,0,19,983,3259,1080,0,0
7357,570,115,1801,789,5,258,1910,6858,0,1
6806,2730,3483,842,187,42,1358,9292,6578,0,1
2143,3373,3813,167,463,903,1024,5312,6414,0,0
5988,3277,864,1720,23,731,5,6288,625,0,1
7164,576,207,1726,479,24,416,1866,5084,0,1
728,789,79,1413,1458,446,293,429,6376,0,1
7543,193,2168,1447,726,1,1009,4063,7753,0,1
5745,96,217,1588,28,16,996,4834,2057,0,1
7668,3543,2049,1771,746,1066,87,7191,9340,0,1
3267,2708,3215,1829,327,1289,1328,9204,7454,0,1
3974,3677,2930,1601,210,4,9,7493,409,0,1
6748,1843,1066,1182,648,0,25,5765,1065,0,0
3373,816,174,1761,1221,1385,410,396,6590,0,1
5726,439,1963,1485,31,352,540,2622,7217,0,1
4380,1079,460,1782,205,12,5,1076,226,0,0
7723,1664,3526,1047,968,1234,191,5770,4786,0,0
3913,3629,2999,1489,19,21,21,7279,2982,0,1
8002,3278,2593,1717,17,722,990,5864,916,0,1
5732,535,343,1821,23,215,545,2229,7730,0,1
2427,2336,3270,1196,20,9,7,8361,1233,0,0
6833,1514,525,2034,767,348,1534,3809,6869,0,1
1687,2599,886,1117,57,1250,428,8798,6985,0,1
6303,1180,1923,1526,212,10,1000,1954,3122,0,0
9541,3998,410,1337,1011,300,269,8685,4454,0,1
9208,1747,3964,872,214,13,1,6458,753,0,0
6905,3661,1252,2141,10,348,1639,7917,7889,0,1
7390,200,138,1637,787,747,416,4210,7273,0,1
4452,1516,3002,1080,31,1,539,4643,7025,0,0
7421,347,831,1939,491,677,813,3665,8548,0,1
2141,3296,2108,2520,726,1391,1495,6778,8062,0,1
5188,1171,2429,1570,789,736,256,2054,6692,0,0
7253,3173,2400,1758,2,1071,270,5364,6105,0,1
1679,2957,1134,563,369,550,1489,9648,7328,0,1
4249,209,2680,1960,294,718,25,3927,1956,0,0
3147,769,2159,1595,215,752,1001,482,3614,0,0
3343,3068,2631,173,766,205,31,9860,5721,0,1
7404,301,436,1866,765,1059,998,3752,1368,0,1
5237,592,3044,1458,249,36,1458,1207,7535,0,0
7805,324,4,1412,357,357,1642,3375,8502,0,1
512,1522,2698,1706,780,589,29,4411,6697,0,0
1664,2450,2484,861,265,928,1256,8592,6411,0,1
9205,1782,3951,895,771,30,1003,6606,884,0,0
1931,1942,2508,1527,20,746,1028,6669,3942,0,1
5949,870,481,1598,365,1292,993,149,3845,0,0
5177,1290,397,2310,426,510,686,2241,8057,0,1
4752,3510,1979,1861,34,521,1426,7089,8863,0,1
4465,1544,2739,1642,19,735,1289,4578,3792,0,0
6799,972,641,969,609,101,1824,546,9767,0,0
7987,3593,2478,1452,359,740,545,7246,6860,0,1
7079,2604,4091,93,428,102,1721,9138,9170,0,0
6966,244,1904,1678,1415,116,39,3912,4497,0,1
9184,1683,3974,975,484,588,19,6161,1002,0,0
4869,255,2704,1664,20,740,997,3574,2110,0,0
5315,1025,85,1680,22,736,29,898,3374,0,0
5222,61,317,1724,777,355,550,5132,8432,0,1
3124,938,2121,1622,28,14,6,458,726,0,0
3854,3259,2537,2322,811,10,692,5987,8723,0,1
4777,3312,2745,2067,219,325,880,6072,5746,0,1
7509,2221,2385,1459,20,732,1006,7815,3006,0,1
6293,1642,23,1715,20,732,1428,4895,6955,0,1
9359,1122,3268,1213,1417,1024,1108,2159,4080,0,0
9164,2318,4087,997,289,800,1546,8508,8217,0,0
4495,1938,2563,1575,787,525,270,6659,7729,0,1
4780,136,3118,1667,1079,1342,373,4109,7496,0,0
7992,3233,2478,1864,792,207,20,5717,5686,0,1
6971,786,321,1920,902,111,295,661,6522,0,1
5986,3317,884,1645,27,2,14,6480,1702,0,1
5801,1028,3406,1291,570,352,993,1595,3884,0,0
5596,373,222,1677,766,12,19,3222,3636,0,1
7206,4195,2274,1533,11,737,261,9171,5571,0,1
7560,3419,376,1626,971,16,270,6784,7831,0,1
8096,3157,3100,1619,771,732,1301,5028,3805,0,0
1409,1298,2358,862,1332,246,65,3161,4250,0,0
7806,869,1914,1926,792,529,1024,79,9604,0,1
1686,2823,855,774,967,1086,405,9391,6476,0,1
7455,393,4198,2537,868,248,1688,2393,2205,0,0
3863,3534,2956,1450,727,1154,1640,6892,9572,0,1
1895,1417,2536,1503,214,723,1002,3762,3501,0,0
5442,1580,1973,1540,6,21,255,4572,5485,0,1
6709,2635,3283,1204,241,525,1619,9042,8646,0,1
3327,3084,2287,303,368,733,1420,9869,7275,0,1
10005,977,1407,1350,29,1071,1424,89,7067,0,0
9332,841,1864,1014,447,1118,44,1292,8513,0,0
699,2531,1951,2518,1360,812,1821,8483,8671,0,1
301,1380,2479,1358,136,531,1639,3571,9921,0,0
2205,2738,3391,442,1405,714,861,9324,4042,0,1
9436,4124,1386,502,94,1292,13,9062,7318,0,1
7679,3350,112,1710,742,721,981,6417,6016,0,1
7683,187,2012,1441,28,444,1293,4145,3889,0,1
9008,138,3650,1009,326,683,1146,3633,4403,0,0
7996,3223,2713,1427,212,720,255,5465,3089,0,1
5600,543,284,1705,204,10,989,2103,1552,0,1
9152,1691,1487,1418,42,1,1909,4569,4187,0,0
225,811,2562,2468,7,1149,9,636,3581,0,0
3354,3044,2646,243,785,1388,1803,9821,9007,0,1
1693,2680,2138,2298,1235,355,1009,9074,2255,0,1
6893,991,2,1727,777,1379,417,676,6906,0,0
8050,3290,3053,1406,480,5,991,5719,3258,0,0
10004,683,1441,1067,726,18,736,1609,7061,0,0
4735,3862,270,1607,1231,817,1697,8282,8620,0,1
4496,1841,2626,1408,6,23,265,6248,6091,0,0
4493,1883,2768,1305,1,209,993,6523,110,0,0
6944,48,2463,1636,1378,95,1301,4881,2688,0,1
8353,2038,2045,1409,764,2,1289,7058,2872,0,1
956,1596,508,1306,828,315,333,4540,6599,0,1
4433,1279,1981,1746,167,204,46,2594,7679,0,0
4973,156,3677,1329,9,1,258,3604,5510,0,0
2200,1698,3874,1062,766,14,260,6150,6019,0,0
98,3952,1642,2162,1041,1027,528,8718,8157,0,0
8446,1405,2177,1142,1179,137,1540,3687,3958,0,0
9638,1650,236,1567,771,8,995,4912,54,0,1
1648,1698,3185,1220,1112,737,418,5750,7961,0,0
6197,955,253,1594,210,215,1007,417,3500,0,1
6295,1370,43,1625,776,16,15,3223,3663,0,1
4499,1961,2604,1474,764,10,982,6813,1283,0,1
2255,2877,1976,497,18,24,982,9553,320,0,1
3170,3317,3054,1624,752,953,1138,5909,4242,0,0
7400,357,592,1865,208,751,0,3489,990,0,1
7158,696,2579,1382,1112,725,812,707,9591,0,0
3108,764,1979,1838,215,738,996,640,3053,0,1
4548,4290,3819,179,574,1150,1005,9312,6872,0,1
5423,1575,2164,1276,214,720,425,4661,6088,0,1
9209,1752,3975,955,24,730,11,6472,1388,0,0
262,2246,2880,1197,1,1243,1430,8037,6964,0,1
4736,3631,70,1598,562,854,1571,7514,8104,0,1
6694,973,3433,1284,214,21,2,1268,553,0,0
5759,366,242,1656,14,28,414,3268,6767,0,1
8681,3819,1940,1667,22,744,1001,8135,2681,0,1
1734,1562,309,1607,5,1066,1910,4300,9601,0,1
8339,2338,2081,2014,1418,937,11,8164,7208,0,1
9562,2146,2156,1376,778,0,1296,7544,3015,0,1
